run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,secs
20260617T094520-97373bc,xgboost,china,F2A,FAD,0.23434088639460737,0.7357142059999142,100.56885602678571,198.96953551948639,0.38006200769272347,0.988773080577996,169.92936197916666,314.7806406501541,28.4
20260617T094520-97373bc,naive,china,F2B,FAD,0.8660364214834151,3.3720565848207835,401.8228571428571,488.8571950404915,0.5396974115275227,1.4771082515758132,224.08333333333334,232.77510605732735,0.0
20260617T094520-97373bc,arima,china,F2B,FAD,0.08622950548220606,0.35332283973033096,40.00869409571274,108.71136384762329,0.06093089744188054,0.1649367727168527,25.29861791095838,45.10668559218969,7.8
20260617T094520-97373bc,sarima,china,F2B,FAD,0.07503024202089012,0.29719631762448545,34.81246916765092,92.75237503643694,0.08020187335082793,0.21750734252684714,33.29996167512627,47.144267880763344,36.0
20260617T094520-97373bc,prophet,china,F2B,FAD,0.4268684930922255,1.563479938435708,198.05808770118657,255.34185676790764,0.3559586162813379,0.9698897951735722,147.79465597080306,163.8253887385737,19.6
20260617T094520-97373bc,lstm,china,F2B,FAD,0.6874418480048727,2.7660448507313284,318.9586957690942,507.75920072540714,0.3843479828839156,1.047382137954515,159.58197190682395,179.37555545601435,14.0
20260617T094520-97373bc,deepar,china,F2B,FAD,0.7486656526858173,3.0349233209727715,347.36526564512167,566.2833713442521,0.4981148487538305,1.362127508404833,206.81817868213975,235.39682736377856,14.3
20260617T094520-97373bc,arima_lstm,china,F2B,FAD,0.06275437240227309,0.24980075511398464,29.11672141189634,80.10073993533463,0.08466865717548344,0.22913342849381513,35.15457833129153,50.323666571976204,1.1
20260617T094520-97373bc,xgboost,china,F2B,FAD,0.1334939936304098,0.5358317375555239,61.93843191964286,142.27239643229984,0.06052078042169556,0.1634489209106778,25.128336588541668,49.87472967044291,28.4
20260617T094520-97373bc,naive,china,F3,FAD,0.9459832568187957,2.1643681679676634,234.5742857142857,263.3852067654088,1.8041832694401954,3.2953314913629064,428.4166666666667,437.1771189498981,0.0
20260617T094520-97373bc,arima,china,F3,FAD,0.10268070678070584,0.2426328019269963,25.46160650952815,64.03643191139085,0.14925902879597708,0.26791183115444916,35.44266077055325,66.85085183337107,5.2
20260617T094520-97373bc,sarima,china,F3,FAD,0.09898874972549362,0.23090857913738147,24.5461165334935,60.202556146966586,0.1530432341784149,0.2749022073594028,36.34124833833903,64.70575781177614,35.9
20260617T094520-97373bc,prophet,china,F3,FAD,0.3853898980452646,0.8477572945979159,95.5646512809117,130.47906452386843,1.078321594192387,1.9539641931751053,256.05544115367474,271.5874426521867,19.1
20260617T094520-97373bc,lstm,china,F3,FAD,0.6102539552686875,1.416257294978865,151.32391047053235,213.88019106280086,1.6199398993822391,2.939235002822271,384.6667152107072,398.1765570187544,14.1
20260617T094520-97373bc,deepar,china,F3,FAD,0.6466819165803918,1.53036793164368,160.356906502044,242.58144393279878,1.3890532236973538,2.5286874544438636,329.8409657150044,359.8964190113228,14.6
20260617T094520-97373bc,arima_lstm,china,F3,FAD,0.11690726764551886,0.2717094164257305,28.98934902397475,69.73841621822767,0.2959882898742238,0.5309064607634513,70.28460947851916,94.01135456999532,1.0
20260617T094520-97373bc,xgboost,china,F3,FAD,0.17151980376271492,0.40764560679151274,42.53155133928571,95.1587170389872,0.13916250300236765,0.2494778753658904,33.045166015625,67.83120983214798,29.0
20260617T094520-97373bc,naive,china,F4,FAD,0.5978487333602786,2.7143544893666527,272.9428571428571,358.7427331269981,0.4997942947899176,1.299571672785986,156.16666666666666,175.4864667146729,0.0
20260617T094520-97373bc,arima,china,F4,FAD,0.09587554741812072,0.42553289566868685,43.77118221084787,131.74793572734924,0.10594686120764814,0.27359468376221013,33.104355794115314,50.65812079126594,10.2
20260617T094520-97373bc,prophet,china,F4,FAD,0.32402030839849155,1.4159211749668208,147.92877163009467,213.40715058938224,0.272133098492249,0.7029942526543085,85.0312204925624,121.45232567657216,18.9
20260617T094520-97373bc,lstm,china,F4,FAD,0.4287067301565946,2.046797392288382,195.7224850969086,412.1710804217938,0.39927241834481125,1.035496916008368,124.75741182891527,153.29321825054177,14.2
20260617T094520-97373bc,deepar,china,F4,FAD,0.6734780151192603,3.1319535791586306,307.4707754859056,504.63096052591544,0.529663413031824,1.3811084455322655,165.4996276082711,207.15137398840636,14.5
20260617T094520-97373bc,arima_lstm,china,F4,FAD,0.10287156010566964,0.4490483148690467,46.9651535032426,119.56348108067942,0.11141365884560056,0.28870872646717244,34.812521680280724,47.482419127779295,1.1
20260617T094520-97373bc,xgboost,china,F4,FAD,0.22391849958930363,0.999166568507922,102.228125,201.8149593664867,0.07321765454220575,0.18829155291602429,22.877726236979168,51.06279070797504,28.5
20260617T094520-97373bc,naive,india,F1,FAD,0.6893001858273597,2.89310848200202,337.5943396226415,429.66206965913756,0.9530003225399319,2.3184143410912643,348.5,357.47773823461137,0.1
20260617T094520-97373bc,arima,india,F1,FAD,0.080081723983084,0.3395633542390571,39.221136566881825,66.21179300233374,0.11128744000258205,0.2664545564428727,40.69639004689293,67.89058064292851,10.0
20260617T094520-97373bc,sarima,india,F1,FAD,0.06768056735485997,0.2768398717039636,33.147497869922596,58.32385246250309,0.11193900479656622,0.2683609891556891,40.93465893865815,64.9429063023608,29.5
20260617T094520-97373bc,prophet,india,F1,FAD,0.4291681449652862,1.7321331877451764,210.191059665429,266.6257399844752,0.4460410303685444,1.0718993132693913,163.11148633102835,207.96224575320616,18.5
20260617T094520-97373bc,lstm,india,F1,FAD,0.7654124618254249,3.314646239406857,374.87138390763846,482.113035317662,0.6422062016764375,1.5520161186433754,234.84657454023113,259.3824157771052,18.8
20260617T094520-97373bc,deepar,india,F1,FAD,0.6023811434655372,2.633529216997817,295.0245314170172,422.86555601761984,0.5242140802564715,1.2660171272785106,191.698368456455,231.85889369193632,19.3
20260617T094520-97373bc,arima_lstm,india,F1,FAD,0.0945039724738263,0.3858405067347231,46.28463307422969,70.80897029541876,0.16683781818186516,0.4007678826217367,61.01045116272113,68.58723178643929,1.3
20260617T094520-97373bc,xgboost,india,F1,FAD,0.10956106918317024,0.4617772622840933,53.65905531397406,97.20887361062074,0.10077557453247049,0.24070100383113036,36.852335611979164,67.98504546195859,35.1
20260617T094520-97373bc,naive,india,F2A,FAD,0.9347496350452156,3.4677196330861917,448.6765791632486,545.7309414854217,1.6466475272659185,4.377986815537926,748.3333333333334,826.7766727881639,0.1
20260617T094520-97373bc,arima,india,F2A,FAD,0.12696578107964648,0.44902259516409204,60.943134064823795,144.00616227226453,0.13837567570893997,0.35540268408249687,62.88603294929726,128.83833057728347,7.1
20260617T094520-97373bc,sarima,india,F2A,FAD,0.10825152863442514,0.3871136832733858,51.96035787116076,133.71051012870572,0.13873029230122252,0.3569663779981887,63.04719155316601,121.98503268444202,42.6
20260617T094520-97373bc,prophet,india,F2A,FAD,0.3800686635453044,1.3811935527935582,182.43163881888657,289.9831970086755,0.7419423123417603,1.9241489724715946,337.182156194431,384.26842993760783,18.8
20260617T094520-97373bc,lstm,india,F2A,FAD,1.0510991490598443,3.9161234725568805,504.52394189890214,592.6339723455801,1.5012291321434923,3.9446998162227573,682.2466751092535,724.4418858378161,18.4
20260617T094520-97373bc,deepar,india,F2A,FAD,0.9468407623959965,3.549748951024823,454.48027830854215,603.1510648780422,0.8070794043468493,2.106799277836784,366.7842758810545,453.922865745634,19.0
20260617T094520-97373bc,arima_lstm,india,F2A,FAD,0.5590818744380373,1.8515883094053047,268.3573584737494,361.22971610713404,2.069137983707338,5.370871946462125,940.3378068682887,1046.7649257813596,1.3
20260617T094520-97373bc,xgboost,india,F2A,FAD,0.2236868095172061,0.8194345299363217,107.36889187794812,208.7252720742895,0.3306759374937331,0.8735820675500142,150.278564453125,303.0888835617126,35.5
20260617T094520-97373bc,naive,india,F2B,FAD,1.5962313109086907,3.831846007201461,422.9292452830189,496.45375195499196,0.569079220476889,1.4771082515758132,224.08333333333334,232.77510605732735,0.1
20260617T094520-97373bc,arima,india,F2B,FAD,0.14075150822711052,0.34003436858416086,37.292796313493476,93.5639387085223,0.06199326946587538,0.15908976569021938,24.410763855520297,44.49024557403579,7.5
20260617T094520-97373bc,sarima,india,F2B,FAD,0.12044250636152898,0.28185108890866395,31.911827544893026,77.4211943041441,0.08312507167258566,0.2137876878777946,32.73172253303475,46.19243066594202,48.8
20260617T094520-97373bc,prophet,india,F2B,FAD,0.7198943335515349,1.5162931478375954,190.73950316082284,253.04728022195619,0.33776378581593175,0.8712183322128452,132.99947051571144,161.177365311002,21.3
20260617T094520-97373bc,lstm,india,F2B,FAD,2.7031356738725654,6.1795991745000975,716.2089370353953,798.1081796112305,0.9269854008527444,2.4157694359940822,365.01416867821655,383.9122210401147,18.9
