unique_id,ds,y,AutoBiTCN
philippines/family/F2B,2025-01-01,13443.0,13443.112793773413
philippines/family/F2B,2025-02-01,13443.0,13443.112793773413
philippines/family/F2B,2025-03-01,13443.0,13443.112793773413
philippines/family/F2B,2025-04-01,13535.0,13443.112793773413
philippines/family/F2B,2025-05-01,13552.0,13536.780859470367
philippines/family/F2B,2025-06-01,13552.0,13554.05433678627
philippines/family/F2B,2025-07-01,13619.0,13553.850650191307
philippines/family/F2B,2025-08-01,13619.0,13621.228199720383
philippines/family/F2B,2025-09-01,13635.0,13621.167340278625
philippines/family/F2B,2025-10-01,13788.0,13636.641644716263
philippines/family/F2B,2025-11-01,13788.0,13791.546137094498
philippines/family/F2B,2025-12-01,13795.0,13791.8970515728
philippines/family/F2B,2026-01-01,13870.0,13797.737593889236
philippines/family/F2B,2026-02-01,13870.0,13873.66830444336
philippines/family/F2B,2026-03-01,13870.0,13873.19619011879
philippines/family/F2B,2026-04-01,13977.0,13872.137881755829
philippines/family/F2B,2026-05-01,13977.0,13981.070367336273
philippines/family/F2B,2026-06-01,13977.0,13980.814965963364
philippines/family/F2B,2026-07-01,14014.0,13979.437754869461
philippines/family/F3,2024-08-01,10112.0,10113.253949165344
philippines/family/F3,2024-09-01,10112.0,10113.179935455322
philippines/family/F3,2024-10-01,10112.0,10112.984156787395
philippines/family/F3,2024-11-01,10112.0,10112.780715346336
philippines/family/F3,2024-12-01,10112.0,10112.88081586361
philippines/family/F3,2025-01-01,10173.0,10113.009640574455
philippines/family/F3,2025-02-01,10173.0,10174.422441959381
philippines/family/F3,2025-03-01,10248.0,10174.74560701847
philippines/family/F3,2025-04-01,10307.0,10249.747082352638
philippines/family/F3,2025-05-01,10491.0,10309.354624032974
philippines/family/F3,2025-06-01,10491.0,10495.067767620087
philippines/family/F3,2025-07-01,10561.0,10494.872975111008
philippines/family/F3,2025-08-01,10561.0,10564.56273818016
philippines/family/F3,2025-09-01,10713.0,10564.52550315857
philippines/family/F3,2025-10-01,10857.0,10716.126112937927
philippines/family/F3,2025-11-01,10857.0,10876.44585609436
philippines/family/F3,2025-12-01,10897.0,10861.616874217987
philippines/family/F3,2026-01-01,11017.0,10901.683578491211
philippines/family/F3,2026-02-01,11017.0,11021.517130374908
philippines/family/F3,2026-03-01,11017.0,11021.36366224289
philippines/family/F3,2026-04-01,11139.0,11019.810498476028
philippines/family/F3,2026-05-01,11283.0,11184.27816772461
philippines/family/F3,2026-06-01,11283.0,11349.140907287598
philippines/family/F3,2026-07-01,11375.0,11349.501693725586
philippines/family/F4,2024-08-01,10623.0,10627.995973110199
philippines/family/F4,2024-09-01,10623.0,10627.45914363861
philippines/family/F4,2024-10-01,10623.0,10627.414558887482
philippines/family/F4,2024-11-01,10623.0,10627.736023426056
philippines/family/F4,2024-12-01,10623.0,10626.118744850159
philippines/family/F4,2025-01-01,10713.0,10627.348684310913
philippines/family/F4,2025-02-01,10713.0,10717.15123462677
philippines/family/F4,2025-03-01,10880.0,10717.61743593216
philippines/family/F4,2025-04-01,10958.0,10885.514494895935
philippines/family/F4,2025-05-01,11109.0,10963.94706916809
philippines/family/F4,2025-06-01,11109.0,11114.275803565979
philippines/family/F4,2025-07-01,11323.0,11114.537615776062
philippines/family/F4,2025-08-01,11323.0,11328.109430789948
philippines/family/F4,2025-09-01,11323.0,11328.696493148804
philippines/family/F4,2025-10-01,11403.0,11326.46544265747
philippines/family/F4,2025-11-01,11403.0,11407.894481658936
philippines/family/F4,2025-12-01,11518.0,11407.153688430786
philippines/family/F4,2026-01-01,11525.0,11522.771213054657
philippines/family/F4,2026-02-01,11525.0,11530.221419811249
philippines/family/F4,2026-03-01,11566.0,11529.53023481369
philippines/family/F4,2026-04-01,11719.0,11569.75905585289
philippines/family/F4,2026-05-01,11883.0,11726.790321826935
philippines/family/F4,2026-06-01,11883.0,11928.290412902832
philippines/family/F4,2026-07-01,11900.0,11929.54866027832
