EB_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
EB1,2015-12-01,2015-12-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2015-12-01,2015-12-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2015-09-01,2015-12-01 00:00:00,dates_for_filing,01SEP15,F,0.24914442162902123
EB3_OW,2015-09-01,2015-12-01 00:00:00,dates_for_filing,01SEP15,F,0.24914442162902123
EB4,2015-12-01,2015-12-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2015-12-01,2015-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2015-12-01,2015-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2015-12-01,2015-12-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2015-12-01,2015-12-01 00:00:00,final_action,C,C,0.0
EB2,2015-12-01,2015-12-01 00:00:00,final_action,C,C,0.0
EB3,2015-09-01,2015-12-01 00:00:00,final_action,01SEP15,F,0.24914442162902123
EB3_OW,2015-09-01,2015-12-01 00:00:00,final_action,01SEP15,F,0.24914442162902123
EB4,2015-12-01,2015-12-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-12-01,2015-12-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2015-12-01,2015-12-01 00:00:00,final_action,C,C,0.0
EB5_RC,2015-12-01,2015-12-01 00:00:00,final_action,C,C,0.0
EB1,2015-11-01,2015-11-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2015-11-01,2015-11-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2015-09-01,2015-11-01 00:00:00,dates_for_filing,01SEP15,F,0.16700889801505817
EB3_OW,2015-09-01,2015-11-01 00:00:00,dates_for_filing,01SEP15,F,0.16700889801505817
EB4,2015-11-01,2015-11-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2015-11-01,2015-11-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2015-11-01,2015-11-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2015-11-01,2015-11-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2015-11-01,2015-11-01 00:00:00,final_action,C,C,0.0
EB2,2015-11-01,2015-11-01 00:00:00,final_action,C,C,0.0
EB3,2015-08-15,2015-11-01 00:00:00,final_action,15AUG15,F,0.2135523613963039
