EB_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
1,2023-01-01,2024-01-01 00:00:00,dates_for_filing,01JAN23,F,0.999315537303217
2,2020-06-01,2024-01-01 00:00:00,dates_for_filing,01JUN20,F,3.583846680355921
3,2021-07-01,2024-01-01 00:00:00,dates_for_filing,01JUL21,F,2.5023956194387407
4,2019-09-01,2024-01-01 00:00:00,dates_for_filing,01SEP19,F,4.334017796030117
1,2022-08-01,2023-12-01 00:00:00,dates_for_filing,01AUG22,F,1.3333333333333333
4,2019-03-01,2023-12-01 00:00:00,dates_for_filing,01MAR19,F,4.7529089664613275
3,2020-09-01,2023-12-01 00:00:00,dates_for_filing,01SEP20,F,3.247091033538672
2,2020-01-01,2023-12-01 00:00:00,dates_for_filing,01JAN20,F,3.915126625598905
1,2022-02-15,2023-12-01 00:00:00,final_action,15FEB22,F,1.7905544147843941
4,2019-01-01,2023-12-01 00:00:00,final_action,01JAN19,F,4.914442162902122
3,2020-01-22,2023-12-01 00:00:00,final_action,22JAN20,F,3.8576317590691307
2,2019-10-22,2023-12-01 00:00:00,final_action,22OCT19,F,4.1095140314852845
1,2022-08-01,2023-11-01 00:00:00,dates_for_filing,01AUG22,F,1.2511978097193703
4,2019-03-01,2023-11-01 00:00:00,dates_for_filing,01MAR19,F,4.670773442847365
3,2020-09-01,2023-11-01 00:00:00,dates_for_filing,01SEP20,F,3.164955509924709
2,2020-01-01,2023-11-01 00:00:00,dates_for_filing,01JAN20,F,3.8329911019849416
1,2022-02-15,2023-11-01 00:00:00,final_action,15FEB22,F,1.7084188911704312
4,2019-01-01,2023-11-01 00:00:00,final_action,01JAN19,F,4.832306639288158
3,2020-01-01,2023-11-01 00:00:00,final_action,01JAN20,F,3.8329911019849416
2,2019-10-01,2023-11-01 00:00:00,final_action,01OCT19,F,4.084873374401095
1,2022-02-15,2023-10-01 00:00:00,final_action,15FEB22,F,1.623545516769336
2,2019-10-01,2023-10-01 00:00:00,final_action,01OCT19,F,4.0
3,2020-01-01,2023-10-01 00:00:00,final_action,01JAN20,F,3.7481177275838466
4,2019-01-01,2023-10-01 00:00:00,final_action,01JAN19,F,4.747433264887063
1,2022-08-01,2023-10-01 00:00:00,dates_for_filing,01AUG22,F,1.1663244353182751
2,2020-01-01,2023-10-01 00:00:00,dates_for_filing,01JAN20,F,3.7481177275838466
3,2020-09-01,2023-10-01 00:00:00,dates_for_filing,01SEP20,F,3.080082135523614
4,2019-03-01,2023-10-01 00:00:00,dates_for_filing,01MAR19,F,4.58590006844627
4,2018-10-01,2023-09-01 00:00:00,dates_for_filing,01OCT18,F,4.917180013689254
3,2019-11-01,2023-09-01 00:00:00,dates_for_filing,01NOV19,F,3.8329911019849416
2,2019-10-08,2023-09-01 00:00:00,dates_for_filing,08OCT19,F,3.898699520876112
1,2022-06-01,2023-09-01 00:00:00,dates_for_filing,01JUN22,F,1.2511978097193703
4,2018-09-01,2023-09-01 00:00:00,final_action,01SEP18,F,4.999315537303217
2,2019-07-08,2023-09-01 00:00:00,final_action,08JUL19,F,4.1505817932922655
1,2022-02-01,2023-09-01 00:00:00,final_action,01FEB22,F,1.5797399041752225
3,2019-09-01,2023-09-01 00:00:00,final_action,01SEP19,F,4.0
1,2022-02-01,2023-08-01 00:00:00,final_action,01FEB22,F,1.4948665297741273
2,2019-07-08,2023-08-01 00:00:00,final_action,08JUL19,F,4.0657084188911705
3,2019-06-01,2023-08-01 00:00:00,final_action,01JUN19,F,4.167008898015058
4,2018-09-01,2023-08-01 00:00:00,final_action,01SEP18,F,4.914442162902122
1,2022-06-01,2023-08-01 00:00:00,dates_for_filing,01JUN22,F,1.1663244353182751
2,2019-10-08,2023-08-01 00:00:00,dates_for_filing,08OCT19,F,3.813826146475017
3,2019-09-01,2023-08-01 00:00:00,dates_for_filing,01SEP19,F,3.915126625598905
4,2018-10-01,2023-08-01 00:00:00,dates_for_filing,01OCT18,F,4.832306639288158
1,2022-06-01,2023-07-01 00:00:00,dates_for_filing,01JUN22,F,1.08145106091718
3,2019-06-01,2023-07-01 00:00:00,dates_for_filing,01JUN19,F,4.082135523613963
2,2019-07-08,2023-07-01 00:00:00,dates_for_filing,08JUL19,F,3.980835044490075
4,2018-10-01,2023-07-01 00:00:00,dates_for_filing,01OCT18,F,4.747433264887063
4,2018-09-01,2023-07-01 00:00:00,final_action,01SEP18,F,4.829568788501026
2,2019-06-08,2023-07-01 00:00:00,final_action,08JUN19,F,4.0629705681040384
1,2022-02-01,2023-07-01 00:00:00,final_action,01FEB22,F,1.4099931553730323
3,2019-04-01,2023-07-01 00:00:00,final_action,01APR19,F,4.249144421629021
1,2022-06-01,2023-06-01 00:00:00,dates_for_filing,01JUN22,F,0.999315537303217
3,2019-06-01,2023-06-01 00:00:00,dates_for_filing,01JUN19,F,4.0
2,2019-07-08,2023-06-01 00:00:00,dates_for_filing,08JUL19,F,3.898699520876112
4,2018-10-01,2023-06-01 00:00:00,dates_for_filing,01OCT18,F,4.6652977412731005
4,2018-09-01,2023-06-01 00:00:00,final_action,01SEP18,F,4.747433264887063
3,2019-04-01,2023-06-01 00:00:00,final_action,01APR19,F,4.167008898015058
2,2019-06-08,2023-06-01 00:00:00,final_action,08JUN19,F,3.980835044490075
1,2022-02-01,2023-06-01 00:00:00,final_action,01FEB22,F,1.3278576317590691
1,2022-02-01,2023-05-01 00:00:00,final_action,01FEB22,F,1.242984257357974
2,2019-06-08,2023-05-01 00:00:00,final_action,08JUN19,F,3.89596167008898
3,2019-04-01,2023-05-01 00:00:00,final_action,01APR19,F,4.082135523613963
4,2018-09-01,2023-05-01 00:00:00,final_action,01SEP18,F,4.662559890485968
1,2022-06-01,2023-05-01 00:00:00,dates_for_filing,01JUN22,F,0.9144421629021219
2,2019-07-08,2023-05-01 00:00:00,dates_for_filing,08JUL19,F,3.813826146475017
3,2019-06-01,2023-05-01 00:00:00,dates_for_filing,01JUN19,F,3.915126625598905
4,2018-10-01,2023-05-01 00:00:00,dates_for_filing,01OCT18,F,4.5804243668720055
1,2022-06-01,2023-04-01 00:00:00,dates_for_filing,01JUN22,F,0.8323066392881588
3,2019-02-01,2023-04-01 00:00:00,dates_for_filing,01FEB19,F,4.161533196440794
2,2019-07-08,2023-04-01 00:00:00,dates_for_filing,08JUL19,F,3.7316906228610542
4,2018-10-01,2023-04-01 00:00:00,dates_for_filing,01OCT18,F,4.498288843258043
4,2018-09-01,2023-04-01 00:00:00,final_action,01SEP18,F,4.5804243668720055
1,2022-02-01,2023-04-01 00:00:00,final_action,01FEB22,F,1.160848733744011
3,2018-11-01,2023-04-01 00:00:00,final_action,01NOV18,F,4.413415468856948
2,2019-06-08,2023-04-01 00:00:00,final_action,08JUN19,F,3.813826146475017
2,2019-06-08,2023-03-01 00:00:00,final_action,08JUN19,F,3.728952772073922
3,2018-08-01,2023-03-01 00:00:00,final_action,01AUG18,F,4.5804243668720055
4,2022-02-01,2023-03-01 00:00:00,final_action,01FEB22,F,1.0759753593429158
1,2022-06-01,2023-03-01 00:00:00,dates_for_filing,01JUN22,F,0.7474332648870636
