unique_id,ds,y,AutoBiTCN
all_chargeability/family/F3,2025-09-01,13361.0,13370.298745155334
all_chargeability/family/F3,2025-10-01,13399.0,13351.135849952698
all_chargeability/family/F3,2025-11-01,13399.0,13404.17927312851
all_chargeability/family/F3,2025-12-01,13399.0,13401.571312189102
all_chargeability/family/F3,2026-01-01,13399.0,13397.269676327705
all_chargeability/family/F3,2026-02-01,13399.0,13402.049251556396
all_chargeability/family/F3,2026-03-01,13399.0,13400.14330124855
all_chargeability/family/F3,2026-04-01,13504.0,13396.299544334412
all_chargeability/family/F3,2026-05-01,13559.0,13527.679132461548
all_chargeability/family/F3,2026-06-01,13559.0,13586.676586151123
all_chargeability/family/F3,2026-07-01,13619.0,13577.878309249878
all_chargeability/family/F4,2024-08-01,11900.0,11904.860120296478
all_chargeability/family/F4,2024-09-01,11900.0,11899.97309701331
all_chargeability/family/F4,2024-10-01,11900.0,11899.981173094362
all_chargeability/family/F4,2024-11-01,11900.0,11898.885465025902
all_chargeability/family/F4,2024-12-01,11900.0,11899.097984433174
all_chargeability/family/F4,2025-01-01,11900.0,11899.459848999977
all_chargeability/family/F4,2025-02-01,11900.0,11900.262685835361
all_chargeability/family/F4,2025-03-01,11900.0,11900.067411012948
all_chargeability/family/F4,2025-04-01,11900.0,11900.592713356018
all_chargeability/family/F4,2025-05-01,12053.0,11898.694697141647
all_chargeability/family/F4,2025-06-01,12053.0,12076.983617782593
all_chargeability/family/F4,2025-07-01,12053.0,12069.5316696167
all_chargeability/family/F4,2025-08-01,12053.0,12063.614148139954
all_chargeability/family/F4,2025-09-01,12053.0,12052.321555554867
all_chargeability/family/F4,2025-10-01,12060.0,12053.07158447802
all_chargeability/family/F4,2025-11-01,12060.0,12056.500921964645
all_chargeability/family/F4,2025-12-01,12060.0,12058.235136985779
all_chargeability/family/F4,2026-01-01,12060.0,12060.770556092262
all_chargeability/family/F4,2026-02-01,12060.0,12060.394559442997
all_chargeability/family/F4,2026-03-01,12060.0,12062.95413851738
all_chargeability/family/F4,2026-04-01,12212.0,12062.872795343399
all_chargeability/family/F4,2026-05-01,12311.0,12242.87220954895
all_chargeability/family/F4,2026-06-01,12365.0,12349.626399993896
all_chargeability/family/F4,2026-07-01,12419.0,12402.849529266357
china/family/F1,2024-08-01,14904.0,14935.590999603271
china/family/F1,2024-09-01,14904.0,14917.348932266235
china/family/F1,2024-10-01,14904.0,14911.56942987442
china/family/F1,2024-11-01,14904.0,14898.216365814209
china/family/F1,2024-12-01,14904.0,14899.551343917847
china/family/F1,2025-01-01,14935.0,14899.439724445343
china/family/F1,2025-02-01,14935.0,14941.93061542511
china/family/F1,2025-03-01,14935.0,14941.536666870117
china/family/F1,2025-04-01,15049.0,14941.068818569183
china/family/F1,2025-05-01,15049.0,15074.587329864502
china/family/F1,2025-06-01,15134.0,15066.138862609863
china/family/F1,2025-07-01,15171.0,15157.63892173767
china/family/F1,2025-08-01,15171.0,15193.152673721313
china/family/F1,2025-09-01,15171.0,15180.357563018799
china/family/F1,2025-10-01,15287.0,15164.88461446762
china/family/F1,2025-11-01,15287.0,15310.299806594849
china/family/F1,2025-12-01,15287.0,15298.651748657227
china/family/F1,2026-01-01,15287.0,15291.271964073181
china/family/F1,2026-02-01,15287.0,15287.1326905936
china/family/F1,2026-03-01,15287.0,15288.48119521141
china/family/F1,2026-04-01,15461.0,15281.98456287384
china/family/F1,2026-05-01,15584.0,15490.355236053467
china/family/F1,2026-06-01,15584.0,15631.066047668457
china/family/F1,2026-07-01,15737.0,15613.132442474365
china/family/F2A,2024-08-01,17120.0,17186.64430999756
china/family/F2A,2024-09-01,17120.0,17129.355127334595
china/family/F2A,2024-10-01,17127.0,17111.69069671631
china/family/F2A,2024-11-01,17167.0,17134.999306201935
china/family/F2A,2024-12-01,17167.0,17179.482922554016
china/family/F2A,2025-01-01,17167.0,17168.30038690567
china/family/F2A,2025-02-01,17167.0,17167.836351394653
