unique_id,ds,y,BiTCN
philippines/family/F3,2024-10-01,10112.0,10110.546880960464
philippines/family/F3,2024-11-01,10112.0,10110.87308716774
philippines/family/F3,2024-12-01,10112.0,10112.166897535324
philippines/family/F3,2025-01-01,10173.0,10112.403496742249
philippines/family/F3,2025-02-01,10173.0,10191.155372619629
philippines/family/F3,2025-03-01,10248.0,10178.136767864227
philippines/family/F3,2025-04-01,10307.0,10270.305351257324
philippines/family/F3,2025-05-01,10491.0,10343.676651000977
philippines/family/F3,2025-06-01,10491.0,10559.779159545898
philippines/family/F3,2025-07-01,10561.0,10513.034706115723
philippines/family/F3,2025-08-01,10561.0,10602.190574645996
philippines/family/F3,2025-09-01,10713.0,10555.626969337463
philippines/family/F3,2025-10-01,10857.0,10773.393230438232
philippines/family/F3,2025-11-01,10857.0,10957.901222229004
philippines/family/F3,2025-12-01,10897.0,10876.750104904175
philippines/family/F3,2026-01-01,11017.0,10928.64533996582
philippines/family/F3,2026-02-01,11017.0,11096.147743225098
philippines/family/F3,2026-03-01,11017.0,11025.500993728638
philippines/family/F3,2026-04-01,11139.0,11016.54852104187
philippines/family/F3,2026-05-01,11283.0,11195.669925689697
philippines/family/F3,2026-06-01,11283.0,11387.405303955078
philippines/family/F3,2026-07-01,11375.0,11308.771312713623
philippines/family/F4,2024-08-01,10623.0,10681.345504760742
philippines/family/F4,2024-09-01,10623.0,10633.431545257568
philippines/family/F4,2024-10-01,10623.0,10623.254508972168
philippines/family/F4,2024-11-01,10623.0,10617.092354774475
philippines/family/F4,2024-12-01,10623.0,10625.792810440063
philippines/family/F4,2025-01-01,10713.0,10623.357767105103
philippines/family/F4,2025-02-01,10713.0,10761.726692199707
philippines/family/F4,2025-03-01,10880.0,10723.940104484558
philippines/family/F4,2025-04-01,10958.0,10938.56859588623
philippines/family/F4,2025-05-01,11109.0,11020.088314056396
philippines/family/F4,2025-06-01,11109.0,11200.059677124023
philippines/family/F4,2025-07-01,11323.0,11113.388261795044
philippines/family/F4,2025-08-01,11323.0,11415.583633422852
philippines/family/F4,2025-09-01,11323.0,11327.595603942871
philippines/family/F4,2025-10-01,11403.0,11314.656162261963
philippines/family/F4,2025-11-01,11403.0,11458.262645721436
philippines/family/F4,2025-12-01,11518.0,11411.286334991455
philippines/family/F4,2026-01-01,11525.0,11592.121131896973
philippines/family/F4,2026-02-01,11525.0,11546.401638031006
philippines/family/F4,2026-03-01,11566.0,11525.877212524414
philippines/family/F4,2026-04-01,11719.0,11587.90623664856
philippines/family/F4,2026-05-01,11883.0,11805.29379272461
philippines/family/F4,2026-06-01,11883.0,12008.523483276367
philippines/family/F4,2026-07-01,11900.0,11920.273448944092
