run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,hold_msis,hold_interval_score,hold_coverage,sel_mase1,hold_mase1,secs
20260704T100200-ea94a2a,catboost,mexico,F2A,FAD,0.136702608418515,0.5827638406415867,75.01039778066318,198.45786565816525,0.1182392238892545,0.37439130305632223,64.87931225172315,97.25038468428713,1.415096214764954,776.4806479951076,1.0,0.94788455290349,0.819860975357526,31.6
20260704T100200-ea94a2a,xgboost,mexico,F2B,FAD,0.12069979613978853,0.3279891908360494,25.778435200752945,61.45836320745619,0.35523367722418986,0.652927429548198,75.86896268526714,112.96912929085875,5.027533078354228,1073.7543875376384,0.7083333333333334,0.9073297022445916,2.670377887049514,73.2
20260704T100200-ea94a2a,lightgbm,mexico,F2B,FAD,0.12155581278476969,0.3306503706719133,25.961258787197586,61.629648753587226,0.34723196566687503,0.6387362477201438,74.1599987145537,114.17189077340392,5.312915656995093,1134.7049155931884,0.7083333333333334,0.9137645874096639,2.6102270765515643,43.6
20260704T100200-ea94a2a,catboost,mexico,F2B,FAD,0.12669457290576577,0.3454398149667683,27.058768468472373,61.15130063784048,0.3688454910955531,0.6772662532930711,78.77610315335262,107.42875261475798,4.45600040612692,951.6894095731228,0.7083333333333334,0.9523938961542274,2.772701200111362,25.8
20260704T100200-ea94a2a,xgboost,mexico,F3,FAD,0.1495556292983928,0.7279374237281231,47.29422495002148,200.22899064308794,0.09846481604651641,0.33007427824313046,31.137692252794903,50.83830515744164,1.1338784838589078,358.56827545166016,1.0,0.5092295715626814,0.33526786202961495,62.7
20260704T100200-ea94a2a,lightgbm,mexico,F3,FAD,0.15600135079134278,0.7452802083640999,49.33256615912795,207.05089118883723,0.11786201690366184,0.39342410629016783,37.271701283696984,46.92383674806081,1.0839294070712302,342.77279597205415,1.0,0.5311769366312229,0.40131437815433824,33.2
20260704T100200-ea94a2a,catboost,mexico,F3,FAD,0.2348903931742111,1.1964046761837588,74.2797790059482,215.56602089057338,0.08843428166218165,0.2967832608157981,27.965719711425965,50.708195803573986,1.934292338186758,611.6844774781785,1.0,0.7997902509015,0.3011143851525367,21.2
20260704T100200-ea94a2a,xgboost,mexico,F4,FAD,0.14799361317622858,0.5316242319588679,39.165371314679845,141.6699453992388,0.04122040875668221,0.11390870986740051,10.908664097388586,12.327509887485578,1.755362036983315,464.5430603027344,1.0,0.7220282738964788,0.2011053041083202,56.3
20260704T100200-ea94a2a,lightgbm,mexico,F4,FAD,0.159699841867247,0.5665057727314892,42.26333468984486,143.5406079425008,0.07396320985770632,0.20436565646255192,19.57379454107384,21.552272469011974,1.8018431742237258,476.84393572619956,1.0,0.7791403878195889,0.36085022589326604,34.1
20260704T100200-ea94a2a,catboost,mexico,F4,FAD,0.19399387709228721,0.6892763530858997,51.33898731188079,147.7391180501337,0.03192489584811872,0.08823151860192172,8.44867811008271,9.582619052921823,1.8921789336772397,500.7505995751147,1.0,0.946453439559163,0.15575454202941597,20.4
