unique_id,ds,y,BiTCN
philippines/family/F3,2025-08-01,10561.0,10593.299297332764
philippines/family/F3,2025-09-01,10713.0,10561.52788066864
philippines/family/F3,2025-10-01,10857.0,10766.137546539307
philippines/family/F3,2025-11-01,10857.0,10949.542015075684
philippines/family/F3,2025-12-01,10897.0,10878.574365615845
philippines/family/F3,2026-01-01,11017.0,10919.579271316528
philippines/family/F3,2026-02-01,11017.0,11087.688247680664
philippines/family/F3,2026-03-01,11017.0,11024.43116569519
philippines/family/F3,2026-04-01,11139.0,11014.773778915405
philippines/family/F3,2026-05-01,11283.0,11187.783332824707
philippines/family/F3,2026-06-01,11283.0,11384.13102722168
philippines/family/F3,2026-07-01,11375.0,11307.28950881958
philippines/family/F4,2024-08-01,10623.0,10672.991966247559
philippines/family/F4,2024-09-01,10623.0,10630.810028076172
philippines/family/F4,2024-10-01,10623.0,10622.764113426208
philippines/family/F4,2024-11-01,10623.0,10618.75091457367
philippines/family/F4,2024-12-01,10623.0,10621.556235313416
philippines/family/F4,2025-01-01,10713.0,10623.068900108337
philippines/family/F4,2025-02-01,10713.0,10756.609874725342
philippines/family/F4,2025-03-01,10880.0,10718.22456741333
philippines/family/F4,2025-04-01,10958.0,10926.822952270508
philippines/family/F4,2025-05-01,11109.0,11010.97742843628
philippines/family/F4,2025-06-01,11109.0,11195.329696655273
philippines/family/F4,2025-07-01,11323.0,11114.059307098389
philippines/family/F4,2025-08-01,11323.0,11394.286071777344
philippines/family/F4,2025-09-01,11323.0,11325.933559417725
philippines/family/F4,2025-10-01,11403.0,11311.613193511963
philippines/family/F4,2025-11-01,11403.0,11442.595291137695
philippines/family/F4,2025-12-01,11518.0,11410.750423431396
philippines/family/F4,2026-01-01,11525.0,11586.200706481934
philippines/family/F4,2026-02-01,11525.0,11542.10083580017
philippines/family/F4,2026-03-01,11566.0,11522.484962463379
philippines/family/F4,2026-04-01,11719.0,11587.250175476074
philippines/family/F4,2026-05-01,11883.0,11797.154220581055
philippines/family/F4,2026-06-01,11883.0,12007.370422363281
philippines/family/F4,2026-07-01,11900.0,11912.907548904419
