unique_id,ds,y,control-patchtst
mexico/employment/EB3,2026-06-01,18049.0,18059.023202896118
mexico/employment/EB3,2026-07-01,18110.0,18051.062646627426
mexico/employment/EB3,2026-08-01,18141.0,18167.618770599365
mexico/employment/EB3,2026-09-01,18141.0,18165.30970954895
mexico/employment/EB3_OW,2024-10-01,16771.0,16754.108150482178
mexico/employment/EB3_OW,2024-11-01,16771.0,16767.56035232544
mexico/employment/EB3_OW,2024-12-01,16771.0,16766.736253261566
mexico/employment/EB3_OW,2025-01-01,16778.0,16774.37573337555
mexico/employment/EB3_OW,2025-02-01,16778.0,16776.046592593193
mexico/employment/EB3_OW,2025-03-01,16833.0,16776.513639211655
mexico/employment/EB3_OW,2025-04-01,16943.0,16872.749305725098
mexico/employment/EB3_OW,2025-05-01,16943.0,17005.476860046387
mexico/employment/EB3_OW,2025-06-01,16974.0,16945.431685209274
mexico/employment/EB3_OW,2025-07-01,16990.0,17003.03841972351
mexico/employment/EB3_OW,2025-08-01,16990.0,17008.52161216736
mexico/employment/EB3_OW,2025-09-01,16990.0,16992.769087314606
mexico/employment/EB3_OW,2025-10-01,16997.0,16996.109701633453
mexico/employment/EB3_OW,2025-11-01,16997.0,17006.161982536316
mexico/employment/EB3_OW,2025-12-01,17014.0,17001.52507686615
mexico/employment/EB3_OW,2026-01-01,17045.0,17030.772954940796
mexico/employment/EB3_OW,2026-02-01,17045.0,17072.149377822876
mexico/employment/EB3_OW,2026-03-01,17106.0,17053.390278816223
mexico/employment/EB3_OW,2026-04-01,17106.0,17144.157962799072
mexico/employment/EB3_OW,2026-05-01,17198.0,17110.91257762909
mexico/employment/EB3_OW,2026-06-01,17198.0,17226.435932159424
mexico/employment/EB3_OW,2026-07-01,17226.0,17206.623691558838
mexico/employment/EB3_OW,2026-08-01,17257.0,17250.47366142273
mexico/employment/EB3_OW,2026-09-01,17257.0,17283.81290626526
mexico/employment/EB4,2024-10-01,16802.0,16809.420354366302
mexico/employment/EB4,2024-11-01,16802.0,16800.971855401993
mexico/employment/EB4,2024-12-01,16802.0,16807.001052856445
mexico/employment/EB4,2025-01-01,16802.0,16812.53414440155
mexico/employment/EB4,2025-02-01,16802.0,16805.14948606491
mexico/employment/EB4,2025-03-01,16283.0,16814.502736091614
mexico/employment/EB4,2025-04-01,16283.0,16246.082462310791
mexico/employment/EB4,2025-05-01,16283.0,16278.237468242645
mexico/employment/EB4,2025-06-01,16283.0,16278.419876098633
mexico/employment/EB4,2025-07-01,16283.0,16281.671096682549
mexico/employment/EB4,2025-08-01,16283.0,16286.93543100357
mexico/employment/EB4,2025-09-01,16283.0,16280.531464576721
mexico/employment/EB4,2025-10-01,16618.0,16283.704870045185
mexico/employment/EB4,2025-11-01,16618.0,16651.94264984131
mexico/employment/EB4,2025-12-01,16680.0,16618.89286506176
mexico/employment/EB4,2026-01-01,16802.0,16721.719440460205
mexico/employment/EB4,2026-02-01,16802.0,16880.092155456543
mexico/employment/EB4,2026-03-01,16997.0,16793.62837123871
mexico/employment/EB4,2026-04-01,17362.0,17092.930603027344
mexico/employment/EB4,2026-05-01,17362.0,17410.75859451294
mexico/employment/EB4,2026-06-01,17362.0,17383.215482711792
mexico/employment/EB4,2026-07-01,17424.0,17377.663318634033
mexico/employment/EB4,2026-08-01,17454.0,17477.140796661377
mexico/employment/EB4,2026-09-01,17515.0,17486.02630996704
mexico/employment/EB4_RW,2024-10-01,16802.0,16802.573434770107
mexico/employment/EB4_RW,2024-11-01,16802.0,16804.344036579132
mexico/employment/EB4_RW,2024-12-01,16802.0,16804.79547214508
mexico/employment/EB4_RW,2025-01-01,16802.0,16812.80797481537
mexico/employment/EB4_RW,2025-02-01,16802.0,16805.239464998245
mexico/employment/EB4_RW,2025-03-01,16283.0,16811.183223724365
mexico/employment/EB4_RW,2025-04-01,16283.0,16239.368003845215
mexico/employment/EB4_RW,2025-05-01,16283.0,16297.980014801025
mexico/employment/EB4_RW,2025-06-01,16283.0,16280.550082206726
mexico/employment/EB4_RW,2025-07-01,16283.0,16276.417687892914
mexico/employment/EB4_RW,2025-08-01,16283.0,16286.53076672554
mexico/employment/EB4_RW,2025-09-01,16283.0,16282.225834786892
mexico/employment/EB4_RW,2025-10-01,16283.0,16279.566166877747
mexico/employment/EB4_RW,2025-11-01,16283.0,16282.788162335753
mexico/employment/EB4_RW,2025-12-01,16680.0,16278.428273200989
mexico/employment/EB4_RW,2026-01-01,16802.0,16744.00651550293
mexico/employment/EB4_RW,2026-02-01,16802.0,16883.616119384766
mexico/employment/EB4_RW,2026-03-01,16997.0,16800.627377986908
mexico/employment/EB4_RW,2026-04-01,17362.0,17059.331451416016
mexico/employment/EB4_RW,2026-05-01,17362.0,17446.665985107422
mexico/employment/EB4_RW,2026-06-01,17362.0,17375.277070999146
mexico/employment/EB4_RW,2026-07-01,17424.0,17374.852500915527
mexico/employment/EB4_RW,2026-08-01,17454.0,17482.81308746338
mexico/employment/EB4_RW,2026-09-01,17515.0,17484.695808410645
mexico/family/F1,2024-10-01,10227.0,10001.033445358276
mexico/family/F1,2024-11-01,10918.0,10280.300643920898
mexico/family/F1,2024-12-01,10918.0,10988.426818847656
mexico/family/F1,2025-01-01,10918.0,10942.408332824707
mexico/family/F1,2025-02-01,10918.0,10937.605194091797
mexico/family/F1,2025-03-01,10918.0,10940.449996948242
mexico/family/F1,2025-04-01,10958.0,10931.41402053833
mexico/family/F1,2025-05-01,11069.0,11008.756645202637
mexico/family/F1,2025-06-01,11069.0,11153.130630493164
mexico/family/F1,2025-07-01,11069.0,11094.64216041565
mexico/family/F1,2025-08-01,11069.0,11083.7835855484
mexico/family/F1,2025-09-01,11069.0,11088.017808914185
mexico/family/F1,2025-10-01,11283.0,11095.542175292969
mexico/family/F1,2025-11-01,11283.0,11435.116973876953
mexico/family/F1,2025-12-01,11382.0,11294.03007698059
mexico/family/F1,2026-01-01,11566.0,11463.597732543945
mexico/family/F1,2026-02-01,11678.0,11680.063766479492
mexico/family/F1,2026-03-01,11678.0,11772.798538208008
mexico/family/F1,2026-04-01,11733.0,11694.679817199707
mexico/family/F1,2026-05-01,11914.0,11786.073440551758
mexico/family/F1,2026-06-01,11999.0,12022.025993347168
mexico/family/F1,2026-07-01,11999.0,12069.560317993164
mexico/family/F1,2026-08-01,12022.0,12020.28821182251
mexico/family/F1,2026-09-01,12053.0,12059.368537902832
mexico/family/F2A,2024-10-01,16868.0,16898.804000854492
mexico/family/F2A,2024-11-01,16906.0,16851.128608703613
mexico/family/F2A,2024-12-01,16906.0,16920.088802337646
mexico/family/F2A,2025-01-01,16936.0,16936.462482452393
mexico/family/F2A,2025-02-01,16936.0,16949.856678009033
mexico/family/F2A,2025-03-01,16936.0,16939.97134590149
mexico/family/F2A,2025-04-01,16936.0,16916.363555908203
mexico/family/F2A,2025-05-01,16936.0,16948.91602039337
mexico/family/F2A,2025-06-01,16936.0,16934.672452569008
mexico/family/F2A,2025-07-01,17198.0,16920.98411655426
mexico/family/F2A,2025-08-01,17198.0,17327.778915405273
mexico/family/F2A,2025-09-01,17198.0,17212.151410102844
mexico/family/F2A,2025-10-01,17563.0,17208.339623451233
mexico/family/F2A,2025-11-01,17563.0,17713.487823486328
mexico/family/F2A,2025-12-01,17563.0,17564.036213994026
mexico/family/F2A,2026-01-01,17563.0,17563.742380976677
mexico/family/F2A,2026-02-01,17563.0,17558.806289196014
mexico/family/F2A,2026-03-01,17563.0,17562.00070619583
mexico/family/F2A,2026-04-01,17563.0,17571.284210205078
mexico/family/F2A,2026-05-01,17744.0,17575.194215774536
mexico/family/F2A,2026-06-01,17897.0,17881.425888061523
mexico/family/F2A,2026-07-01,17897.0,18019.285850524902
mexico/family/F2A,2026-08-01,18465.0,17919.513563156128
mexico/family/F2A,2026-09-01,18496.0,18551.652687072754
mexico/family/F2B,2024-10-01,10972.0,10808.666217803955
mexico/family/F2B,2024-11-01,11139.0,11067.70622253418
mexico/family/F2B,2024-12-01,11139.0,11225.261672973633
mexico/family/F2B,2025-01-01,11139.0,11183.893100738525
mexico/family/F2B,2025-02-01,11139.0,11156.70135307312
mexico/family/F2B,2025-03-01,11139.0,11145.082216739655
mexico/family/F2B,2025-04-01,11323.0,11150.379503250122
mexico/family/F2B,2025-05-01,11323.0,11426.476402282715
mexico/family/F2B,2025-06-01,11323.0,11345.225378036499
mexico/family/F2B,2025-07-01,11688.0,11333.38165473938
mexico/family/F2B,2025-08-01,11688.0,11757.831436157227
mexico/family/F2B,2025-09-01,11778.0,11710.962280273438
mexico/family/F2B,2025-10-01,12036.0,11862.312530517578
mexico/family/F2B,2025-11-01,12036.0,12155.982345581055
mexico/family/F2B,2025-12-01,12188.0,12059.683752059937
mexico/family/F2B,2026-01-01,12372.0,12314.919456481934
mexico/family/F2B,2026-02-01,12464.0,12482.348190307617
mexico/family/F2B,2026-03-01,12464.0,12553.64956665039
mexico/family/F2B,2026-04-01,12464.0,12497.876194000244
mexico/family/F2B,2026-05-01,12464.0,12499.508548736572
mexico/family/F2B,2026-06-01,12464.0,12503.989757537842
mexico/family/F2B,2026-07-01,12464.0,12507.933555603027
mexico/family/F2B,2026-08-01,12464.0,12493.966053009033
mexico/family/F2B,2026-09-01,12464.0,12492.092008590698
mexico/family/F3,2024-10-01,9365.0,9201.292408943176
mexico/family/F3,2024-11-01,9426.0,9421.349834442139
mexico/family/F3,2024-12-01,9426.0,9476.772678375244
mexico/family/F3,2025-01-01,9457.0,9445.091312408447
mexico/family/F3,2025-02-01,9457.0,9489.219497680664
mexico/family/F3,2025-03-01,9457.0,9464.140390872955
mexico/family/F3,2025-04-01,9511.0,9466.555095672607
mexico/family/F3,2025-05-01,9511.0,9573.555576324463
mexico/family/F3,2025-06-01,9511.0,9527.777158737183
mexico/family/F3,2025-07-01,9528.0,9519.165577888489
mexico/family/F3,2025-08-01,9528.0,9547.43731880188
mexico/family/F3,2025-09-01,9528.0,9540.112356185913
mexico/family/F3,2025-10-01,9601.0,9545.22435760498
mexico/family/F3,2025-11-01,9617.0,9658.922245025635
mexico/family/F3,2025-12-01,9617.0,9635.63904953003
mexico/family/F3,2026-01-01,9617.0,9631.088627815247
mexico/family/F3,2026-02-01,9617.0,9628.000226020813
mexico/family/F3,2026-03-01,9617.0,9627.935494422913
mexico/family/F3,2026-04-01,9617.0,9630.282543182373
mexico/family/F3,2026-05-01,9617.0,9632.747285842896
mexico/family/F3,2026-06-01,9617.0,9632.744316101074
mexico/family/F3,2026-07-01,9648.0,9631.623547554016
mexico/family/F3,2026-08-01,9678.0,9680.193969726562
mexico/family/F3,2026-09-01,9678.0,9709.28295326233
mexico/family/F4,2024-10-01,9549.0,9543.384969711304
mexico/family/F4,2024-11-01,9556.0,9567.423219680786
mexico/family/F4,2024-12-01,9556.0,9566.71614074707
mexico/family/F4,2025-01-01,9556.0,9562.500055789948
mexico/family/F4,2025-02-01,9556.0,9562.75730085373
mexico/family/F4,2025-03-01,9556.0,9561.472133636475
mexico/family/F4,2025-04-01,9570.0,9561.112149238586
mexico/family/F4,2025-05-01,9570.0,9588.688882827759
mexico/family/F4,2025-06-01,9570.0,9573.55683684349
mexico/family/F4,2025-07-01,9570.0,9571.406029105186
mexico/family/F4,2025-08-01,9570.0,9571.684001684189
mexico/family/F4,2025-09-01,9570.0,9572.045594453812
mexico/family/F4,2025-10-01,9594.0,9572.637687444687
mexico/family/F4,2025-11-01,9594.0,9611.90947151184
mexico/family/F4,2025-12-01,9594.0,9596.128270149231
mexico/family/F4,2026-01-01,9594.0,9595.906696915627
mexico/family/F4,2026-02-01,9594.0,9596.097261428833
mexico/family/F4,2026-03-01,9594.0,9595.566842317581
mexico/family/F4,2026-04-01,9594.0,9596.583001375198
mexico/family/F4,2026-05-01,9594.0,9596.815974473953
mexico/family/F4,2026-06-01,9594.0,9596.067932128906
mexico/family/F4,2026-07-01,9594.0,9596.43621969223
mexico/family/F4,2026-08-01,9594.0,9596.39268875122
mexico/family/F4,2026-09-01,9594.0,9596.366469621658
philippines/employment/EB3,2024-10-01,17485.0,16751.461013793945
philippines/employment/EB3,2024-11-01,17485.0,17469.329566955566
philippines/employment/EB3,2024-12-01,17485.0,17490.472206115723
philippines/employment/EB3,2025-01-01,17501.0,17504.958389282227
philippines/employment/EB3,2025-02-01,17501.0,17522.68025970459
philippines/employment/EB3,2025-03-01,17501.0,17492.905067443848
philippines/employment/EB3,2025-04-01,17532.0,17483.222034454346
philippines/employment/EB3,2025-05-01,17532.0,17549.697805404663
philippines/employment/EB3,2025-06-01,17570.0,17545.09133720398
philippines/employment/EB3,2025-07-01,17570.0,17587.599937438965
philippines/employment/EB3,2025-08-01,17570.0,17574.161096572876
philippines/employment/EB3,2025-09-01,17570.0,17573.204504728317
philippines/employment/EB3,2025-10-01,17622.0,17615.220153808594
philippines/employment/EB3,2025-11-01,17622.0,17641.312887191772
philippines/employment/EB3,2025-12-01,17636.0,17620.52781188488
philippines/employment/EB3,2026-01-01,17643.0,17653.843240737915
philippines/employment/EB3,2026-02-01,17683.0,17645.447243452072
philippines/employment/EB3,2026-03-01,17744.0,17714.501106262207
philippines/employment/EB3,2026-04-01,17744.0,17788.810218811035
philippines/employment/EB3,2026-05-01,17744.0,17747.558381795883
philippines/employment/EB3,2026-06-01,17744.0,17750.364589214325
philippines/employment/EB3,2026-07-01,17744.0,17742.31259584427
philippines/employment/EB3,2026-08-01,17744.0,17753.86634540558
philippines/employment/EB3,2026-09-01,17744.0,17747.167959928513
philippines/employment/EB3_OW,2024-10-01,16771.0,16556.972628995776
philippines/employment/EB3_OW,2024-11-01,16771.0,16836.031578063965
philippines/employment/EB3_OW,2024-12-01,16771.0,16769.449928164482
philippines/employment/EB3_OW,2025-01-01,16778.0,16773.82844519615
philippines/employment/EB3_OW,2025-02-01,16778.0,16775.28322672844
philippines/employment/EB3_OW,2025-03-01,16816.0,16774.384989976883
philippines/employment/EB3_OW,2025-04-01,16943.0,16842.613395690918
philippines/employment/EB3_OW,2025-05-01,16943.0,17010.38971710205
philippines/employment/EB3_OW,2025-06-01,16974.0,16947.982886314392
philippines/employment/EB3_OW,2025-07-01,16990.0,16999.266632080078
philippines/employment/EB3_OW,2025-08-01,16990.0,17009.459884643555
philippines/employment/EB3_OW,2025-09-01,16990.0,16995.607383728027
philippines/employment/EB3_OW,2025-10-01,16997.0,17004.319615364075
philippines/employment/EB3_OW,2025-11-01,16997.0,17004.189733982086
philippines/employment/EB3_OW,2025-12-01,17014.0,16998.21296596527
philippines/employment/EB3_OW,2026-01-01,17045.0,17030.773389816284
philippines/employment/EB3_OW,2026-02-01,17045.0,17072.884057998657
philippines/employment/EB3_OW,2026-03-01,17106.0,17051.378519058228
philippines/employment/EB3_OW,2026-04-01,17106.0,17150.61865234375
philippines/employment/EB3_OW,2026-05-01,17106.0,17111.525624275208
philippines/employment/EB3_OW,2026-06-01,17106.0,17109.492571115494
philippines/employment/EB3_OW,2026-07-01,17136.0,17110.683522224426
philippines/employment/EB3_OW,2026-08-01,17136.0,17162.926586151123
philippines/employment/EB3_OW,2026-09-01,17136.0,17140.786945819855
philippines/family/F1,2024-10-01,13574.0,13574.00001674036
philippines/family/F1,2024-11-01,13574.0,13574.00001674036
philippines/family/F1,2024-12-01,13574.0,13574.00001674036
philippines/family/F1,2025-01-01,13581.0,13574.00001674036
philippines/family/F1,2025-02-01,13581.0,13581.122261360288
philippines/family/F1,2025-03-01,13581.0,13581.132597222924
philippines/family/F1,2025-04-01,13710.0,13581.060084503144
philippines/family/F1,2025-05-01,13710.0,13712.350319862366
philippines/family/F1,2025-06-01,13710.0,13712.41987991333
philippines/family/F1,2025-07-01,13710.0,13711.180043935776
philippines/family/F1,2025-08-01,13710.0,13712.101815700531
philippines/family/F1,2025-09-01,13710.0,13710.421455562115
philippines/family/F1,2025-10-01,13901.0,13711.145209789276
philippines/family/F1,2025-11-01,13901.0,13908.646386146545
philippines/family/F1,2025-12-01,13901.0,13906.488667011261
philippines/family/F1,2026-01-01,13939.0,13903.75941491127
philippines/family/F1,2026-02-01,13939.0,13963.613264083862
philippines/family/F1,2026-03-01,13939.0,13941.882313489914
philippines/family/F1,2026-04-01,14000.0,13946.10782623291
philippines/family/F1,2026-05-01,14000.0,14021.748582839966
philippines/family/F1,2026-06-01,14000.0,14003.860744953156
philippines/family/F1,2026-07-01,14000.0,14003.040485143661
philippines/family/F1,2026-08-01,14000.0,14005.02779340744
philippines/family/F1,2026-09-01,14000.0,14003.847534179688
philippines/family/F2A,2024-10-01,17127.0,17152.710762023926
philippines/family/F2A,2024-11-01,17167.0,17118.29252243042
philippines/family/F2A,2024-12-01,17167.0,17192.567964553833
philippines/family/F2A,2025-01-01,17167.0,17185.68313217163
philippines/family/F2A,2025-02-01,17167.0,17166.0894241333
philippines/family/F2A,2025-03-01,17167.0,17163.178707122803
philippines/family/F2A,2025-04-01,17167.0,17157.197032928467
philippines/family/F2A,2025-05-01,17167.0,17186.4121799469
philippines/family/F2A,2025-06-01,17167.0,17171.098943710327
philippines/family/F2A,2025-07-01,17410.0,17158.52507209778
philippines/family/F2A,2025-08-01,17410.0,17485.759185791016
philippines/family/F2A,2025-09-01,17410.0,17417.680605888367
philippines/family/F2A,2025-10-01,17928.0,17411.878282546997
philippines/family/F2A,2025-11-01,17928.0,18030.974731445312
philippines/family/F2A,2025-12-01,17928.0,17935.223367214203
philippines/family/F2A,2026-01-01,17928.0,17930.859409332275
philippines/family/F2A,2026-02-01,17928.0,17926.787904024124
philippines/family/F2A,2026-03-01,17928.0,17926.640838980675
philippines/family/F2A,2026-04-01,17928.0,17930.39859342575
philippines/family/F2A,2026-05-01,18110.0,17937.49276447296
philippines/family/F2A,2026-06-01,18263.0,18247.0311126709
philippines/family/F2A,2026-07-01,18263.0,18385.76092529297
philippines/family/F2A,2026-08-01,18830.0,18284.203302383423
philippines/family/F2A,2026-09-01,18861.0,18901.264862060547
philippines/family/F2B,2024-10-01,13443.0,13443.00001674036
philippines/family/F2B,2024-11-01,13443.0,13443.00001674036
philippines/family/F2B,2024-12-01,13443.0,13443.00001674036
philippines/family/F2B,2025-01-01,13443.0,13443.00001674036
philippines/family/F2B,2025-02-01,13443.0,13443.00001674036
philippines/family/F2B,2025-03-01,13443.0,13443.00001674036
philippines/family/F2B,2025-04-01,13535.0,13443.00001674036
philippines/family/F2B,2025-05-01,13552.0,13536.60686147213
philippines/family/F2B,2025-06-01,13552.0,13563.378870010376
philippines/family/F2B,2025-07-01,13619.0,13553.03564119339
philippines/family/F2B,2025-08-01,13619.0,13623.774321556091
philippines/family/F2B,2025-09-01,13635.0,13620.422614097595
philippines/family/F2B,2025-10-01,13788.0,13646.581561088562
philippines/family/F2B,2025-11-01,13788.0,13798.940606117249
philippines/family/F2B,2025-12-01,13795.0,13792.763179779053
philippines/family/F2B,2026-01-01,13870.0,13803.113053321838
philippines/family/F2B,2026-02-01,13870.0,13889.304779052734
philippines/family/F2B,2026-03-01,13870.0,13874.551655769348
philippines/family/F2B,2026-04-01,13977.0,13876.061725616455
philippines/family/F2B,2026-05-01,13977.0,13996.749670028687
philippines/family/F2B,2026-06-01,13977.0,13982.956070899963
philippines/family/F2B,2026-07-01,14014.0,13982.643686294556
philippines/family/F2B,2026-08-01,14031.0,14045.02739906311
philippines/family/F2B,2026-09-01,14031.0,14047.110874176025
philippines/family/F3,2024-10-01,10112.0,10112.586953043938
philippines/family/F3,2024-11-01,10112.0,10112.676494896412
philippines/family/F3,2024-12-01,10112.0,10112.975681066513
philippines/family/F3,2025-01-01,10173.0,10113.529908061028
philippines/family/F3,2025-02-01,10173.0,10177.964792251587
philippines/family/F3,2025-03-01,10248.0,10174.857236981392
philippines/family/F3,2025-04-01,10307.0,10251.978558540344
philippines/family/F3,2025-05-01,10491.0,10323.032251358032
philippines/family/F3,2025-06-01,10491.0,10509.694990158081
philippines/family/F3,2025-07-01,10561.0,10496.021600723267
philippines/family/F3,2025-08-01,10561.0,10585.563125610352
philippines/family/F3,2025-09-01,10713.0,10568.7048163414
philippines/family/F3,2025-10-01,10857.0,10744.34188079834
philippines/family/F3,2025-11-01,10857.0,10903.938747406006
philippines/family/F3,2025-12-01,10897.0,10868.149564743042
philippines/family/F3,2026-01-01,11017.0,10934.722900390625
philippines/family/F3,2026-02-01,11017.0,11057.969352722168
philippines/family/F3,2026-03-01,11017.0,11025.865790367126
philippines/family/F3,2026-04-01,11139.0,11028.093510627747
philippines/family/F3,2026-05-01,11283.0,11200.43798828125
philippines/family/F3,2026-06-01,11283.0,11340.735641479492
philippines/family/F3,2026-07-01,11375.0,11294.668468475342
philippines/family/F3,2026-08-01,11375.0,11432.260108947754
philippines/family/F3,2026-09-01,11375.0,11398.369285583496
philippines/family/F4,2024-10-01,10623.0,10627.98037147522
philippines/family/F4,2024-11-01,10623.0,10629.192552566528
philippines/family/F4,2024-12-01,10623.0,10628.124378204346
philippines/family/F4,2025-01-01,10713.0,10629.003739833832
philippines/family/F4,2025-02-01,10713.0,10744.09774017334
philippines/family/F4,2025-03-01,10880.0,10729.484943389893
philippines/family/F4,2025-04-01,10958.0,10902.420705795288
philippines/family/F4,2025-05-01,11109.0,11010.259700775146
philippines/family/F4,2025-06-01,11109.0,11156.997245788574
philippines/family/F4,2025-07-01,11323.0,11119.149921417236
philippines/family/F4,2025-08-01,11323.0,11366.429298400879
philippines/family/F4,2025-09-01,11323.0,11334.239179611206
philippines/family/F4,2025-10-01,11403.0,11333.828934669495
philippines/family/F4,2025-11-01,11403.0,11466.452724456787
philippines/family/F4,2025-12-01,11518.0,11417.773303031921
philippines/family/F4,2026-01-01,11525.0,11602.681114196777
philippines/family/F4,2026-02-01,11525.0,11543.638006210327
philippines/family/F4,2026-03-01,11566.0,11544.054738998413
philippines/family/F4,2026-04-01,11719.0,11603.5824508667
philippines/family/F4,2026-05-01,11883.0,11801.605392456055
philippines/family/F4,2026-06-01,11883.0,11956.604751586914
philippines/family/F4,2026-07-01,11900.0,11907.747804641724
philippines/family/F4,2026-08-01,11900.0,11929.778734207153
philippines/family/F4,2026-09-01,11921.0,11920.718627929688
