unique_id,ds,y,deepar-robust
china/family/F2A,2026-02-01,17928.0,17896.817180633545
china/family/F2A,2026-03-01,17928.0,17944.61690711975
china/family/F2A,2026-04-01,17928.0,17915.915943145752
china/family/F2A,2026-05-01,18110.0,17913.2639503479
china/family/F2A,2026-06-01,18263.0,18168.993423461914
china/family/F2A,2026-07-01,18263.0,18346.30827331543
china/family/F2A,2026-08-01,18830.0,18308.690029144287
china/family/F2A,2026-09-01,18861.0,19015.951263427734
china/family/F2B,2024-10-01,15096.0,15090.843816757202
china/family/F2B,2024-11-01,15096.0,15095.396139383316
china/family/F2B,2024-12-01,15096.0,15094.567383050919
china/family/F2B,2025-01-01,15117.0,15095.264999508858
china/family/F2B,2025-02-01,15117.0,15119.753495693207
china/family/F2B,2025-03-01,15117.0,15120.677914142609
china/family/F2B,2025-04-01,15178.0,15118.091591715813
china/family/F2B,2025-05-01,15178.0,15197.044525146484
china/family/F2B,2025-06-01,15240.0,15188.523281097412
china/family/F2B,2025-07-01,15263.0,15267.190826416016
china/family/F2B,2025-08-01,15263.0,15289.529655456543
china/family/F2B,2025-09-01,15263.0,15269.557600021362
china/family/F2B,2025-10-01,15301.0,15263.128862023354
china/family/F2B,2025-11-01,15310.0,15310.474137306213
china/family/F2B,2025-12-01,15310.0,15317.577136993408
china/family/F2B,2026-01-01,15310.0,15312.251638889313
china/family/F2B,2026-02-01,15310.0,15311.876966238022
china/family/F2B,2026-03-01,15310.0,15309.481560409069
china/family/F2B,2026-04-01,15482.0,15307.227991104126
china/family/F2B,2026-05-01,15482.0,15527.571933746338
china/family/F2B,2026-06-01,15605.0,15513.813694000244
china/family/F2B,2026-07-01,15666.0,15661.250686645508
china/family/F2B,2026-08-01,15706.0,15711.266662597656
china/family/F2B,2026-09-01,16304.0,15732.999206542969
china/family/F3,2024-10-01,12874.0,12866.577452659607
china/family/F3,2024-11-01,12888.0,12863.833746910095
china/family/F3,2024-12-01,12888.0,12892.819124698639
china/family/F3,2025-01-01,12965.0,12894.270139217377
china/family/F3,2025-02-01,12965.0,12991.063758850098
china/family/F3,2025-03-01,12965.0,12983.267799377441
china/family/F3,2025-04-01,13239.0,12970.663649559021
china/family/F3,2025-05-01,13239.0,13324.61801147461
china/family/F3,2025-06-01,13321.0,13292.69327545166
china/family/F3,2025-07-01,13361.0,13367.090213775635
china/family/F3,2025-08-01,13361.0,13374.479529380798
china/family/F3,2025-09-01,13361.0,13362.44448530674
china/family/F3,2025-10-01,13399.0,13356.280712604523
china/family/F3,2025-11-01,13399.0,13415.151491165161
china/family/F3,2025-12-01,13399.0,13401.834748268127
china/family/F3,2026-01-01,13399.0,13396.53665971756
china/family/F3,2026-02-01,13399.0,13400.980527162552
china/family/F3,2026-03-01,13399.0,13395.879284381866
china/family/F3,2026-04-01,13504.0,13392.500790596008
china/family/F3,2026-05-01,13559.0,13531.486309051514
china/family/F3,2026-06-01,13559.0,13595.05941772461
china/family/F3,2026-07-01,13619.0,13581.015480041504
china/family/F3,2026-08-01,13649.0,13636.00467300415
china/family/F3,2026-09-01,14539.0,13672.061264038086
china/family/F4,2024-10-01,11900.0,11898.889328718185
china/family/F4,2024-11-01,11900.0,11898.512988328934
china/family/F4,2024-12-01,11900.0,11899.53083512187
china/family/F4,2025-01-01,11900.0,11898.78959095478
china/family/F4,2025-02-01,11900.0,11899.772623449564
china/family/F4,2025-03-01,11900.0,11900.38914117217
china/family/F4,2025-04-01,11900.0,11900.313010245562
china/family/F4,2025-05-01,12053.0,11900.314911037683
china/family/F4,2025-06-01,12053.0,12087.217781066895
china/family/F4,2025-07-01,12053.0,12086.627632141113
china/family/F4,2025-08-01,12053.0,12061.309341430664
china/family/F4,2025-09-01,12053.0,12051.233816504478
china/family/F4,2025-10-01,12060.0,12048.77857017517
china/family/F4,2025-11-01,12060.0,12053.788568496704
china/family/F4,2025-12-01,12060.0,12063.274542808533
china/family/F4,2026-01-01,12060.0,12059.627674877644
china/family/F4,2026-02-01,12060.0,12061.066772937775
china/family/F4,2026-03-01,12060.0,12059.106462776661
china/family/F4,2026-04-01,12212.0,12059.0834223032
china/family/F4,2026-05-01,12311.0,12249.73543548584
china/family/F4,2026-06-01,12365.0,12380.182693481445
china/family/F4,2026-07-01,12419.0,12412.2494430542
china/family/F4,2026-08-01,12662.0,12452.74335861206
china/family/F4,2026-09-01,13443.0,12767.526878356934
india/employment/EB1,2024-10-01,17198.0,17236.476303100586
india/employment/EB1,2024-11-01,17198.0,17201.243274211884
india/employment/EB1,2024-12-01,17198.0,17207.11120223999
india/employment/EB1,2025-01-01,17198.0,17198.29473912716
india/employment/EB1,2025-02-01,17198.0,17194.667581796646
india/employment/EB1,2025-03-01,17198.0,17143.37452697754
india/employment/EB1,2025-04-01,17212.0,17122.856163024902
india/employment/EB1,2025-05-01,17212.0,17128.528259277344
india/employment/EB1,2025-06-01,17212.0,17280.287811279297
india/employment/EB1,2025-07-01,17212.0,17154.742645263672
india/employment/EB1,2025-08-01,17212.0,17210.1221036911
india/employment/EB1,2025-09-01,17212.0,17192.114459991455
india/employment/EB1,2025-10-01,17212.0,17208.129438877106
india/employment/EB1,2025-11-01,17212.0,17204.22365951538
india/employment/EB1,2025-12-01,17240.0,17124.486618041992
india/employment/EB1,2026-01-01,17563.0,17135.061637878418
india/employment/EB1,2026-02-01,17563.0,17691.80926513672
india/employment/EB1,2026-03-01,17591.0,17614.358238220215
india/employment/EB1,2026-04-01,17622.0,17624.52498626709
india/employment/EB1,2026-05-01,17622.0,17682.679878234863
india/employment/EB1,2026-06-01,17515.0,17706.99781036377
india/employment/EB1,2026-07-01,17454.0,17471.83042907715
india/employment/EB1,2026-08-01,17454.0,17411.122535705566
india/employment/EB1,2026-09-01,17454.0,17419.324508666992
india/employment/EB2,2024-07-01,13680.0,13634.034498214722
