unique_id,ds,y,deepar-robust
india/family/F3,2026-06-01,13559.0,13614.875549316406
india/family/F3,2026-07-01,13619.0,13555.816216945648
india/family/F3,2026-08-01,13649.0,13640.09354019165
india/family/F3,2026-09-01,14539.0,13666.325931549072
india/family/F4,2024-10-01,11382.0,11344.185605794191
india/family/F4,2024-11-01,11389.0,11403.479536056519
india/family/F4,2024-12-01,11389.0,11400.837968826294
india/family/F4,2025-01-01,11420.0,11390.44194984436
india/family/F4,2025-02-01,11420.0,11433.020765304565
india/family/F4,2025-03-01,11420.0,11422.078611373901
india/family/F4,2025-04-01,11488.0,11418.666846752167
india/family/F4,2025-05-01,11488.0,11523.101432800293
india/family/F4,2025-06-01,11488.0,11498.256973266602
india/family/F4,2025-07-01,11511.0,11487.113573729992
india/family/F4,2025-08-01,11627.0,11517.747830867767
india/family/F4,2025-09-01,11627.0,11689.644607543945
india/family/F4,2025-10-01,11627.0,11648.983669281006
india/family/F4,2025-11-01,11627.0,11620.645906448364
india/family/F4,2025-12-01,11627.0,11620.602563858032
india/family/F4,2026-01-01,11627.0,11626.418436527252
india/family/F4,2026-02-01,11627.0,11624.36037158966
india/family/F4,2026-03-01,11627.0,11624.762218952179
india/family/F4,2026-04-01,11627.0,11625.082895874977
india/family/F4,2026-05-01,11627.0,11628.926225423813
india/family/F4,2026-06-01,11627.0,11629.466196775436
india/family/F4,2026-07-01,11627.0,11630.751951694489
india/family/F4,2026-08-01,11627.0,11626.001618146896
india/family/F4,2026-09-01,11627.0,11626.134610235691
philippines/family/F1,2024-10-01,13574.0,13574.272677004337
philippines/family/F1,2024-11-01,13574.0,13574.432632803917
philippines/family/F1,2024-12-01,13574.0,13574.18429121375
philippines/family/F1,2025-01-01,13581.0,13574.382377266884
philippines/family/F1,2025-02-01,13581.0,13583.86563873291
philippines/family/F1,2025-03-01,13581.0,13582.654190421104
philippines/family/F1,2025-04-01,13710.0,13581.303050726652
philippines/family/F1,2025-05-01,13710.0,13764.333946228027
philippines/family/F1,2025-06-01,13710.0,13738.197877883911
philippines/family/F1,2025-07-01,13710.0,13708.251556396484
philippines/family/F1,2025-08-01,13710.0,13706.748837471008
philippines/family/F1,2025-09-01,13710.0,13708.010524272919
philippines/family/F1,2025-10-01,13901.0,13710.755900979042
philippines/family/F1,2025-11-01,13901.0,13991.99642944336
philippines/family/F1,2025-12-01,13901.0,13938.608684539795
philippines/family/F1,2026-01-01,13939.0,13898.532800197601
philippines/family/F1,2026-02-01,13939.0,13957.694828033447
philippines/family/F1,2026-03-01,13939.0,13938.940482974052
philippines/family/F1,2026-04-01,14000.0,13939.101543426514
philippines/family/F1,2026-05-01,14000.0,14041.751777648926
philippines/family/F1,2026-06-01,14000.0,14012.006303787231
philippines/family/F1,2026-07-01,14000.0,14006.140650749207
philippines/family/F1,2026-08-01,14000.0,14004.087042331696
philippines/family/F1,2026-09-01,14000.0,13997.64565706253
philippines/family/F2B,2024-10-01,13443.0,13443.321402728558
philippines/family/F2B,2024-11-01,13443.0,13442.860029309988
philippines/family/F2B,2024-12-01,13443.0,13443.18008877337
philippines/family/F2B,2025-01-01,13443.0,13443.156467661262
philippines/family/F2B,2025-02-01,13443.0,13443.092530734837
philippines/family/F2B,2025-03-01,13443.0,13443.227316617966
philippines/family/F2B,2025-04-01,13535.0,13443.119872488081
philippines/family/F2B,2025-05-01,13552.0,13571.16813659668
philippines/family/F2B,2025-06-01,13552.0,13579.324668884277
philippines/family/F2B,2025-07-01,13619.0,13554.020667791367
philippines/family/F2B,2025-08-01,13619.0,13651.001689910889
philippines/family/F2B,2025-09-01,13635.0,13627.967121124268
philippines/family/F2B,2025-10-01,13788.0,13643.598903656006
philippines/family/F2B,2025-11-01,13788.0,13854.889045715332
philippines/family/F2B,2025-12-01,13795.0,13813.44591331482
philippines/family/F2B,2026-01-01,13870.0,13796.382291078568
philippines/family/F2B,2026-02-01,13870.0,13904.089454650879
philippines/family/F2B,2026-03-01,13870.0,13884.242834091187
philippines/family/F2B,2026-04-01,13977.0,13867.294105291367
philippines/family/F2B,2026-05-01,13977.0,14034.771293640137
philippines/family/F2B,2026-06-01,13977.0,13994.612915039062
philippines/family/F2B,2026-07-01,14014.0,13978.282049536705
philippines/family/F2B,2026-08-01,14031.0,14033.597854614258
philippines/family/F2B,2026-09-01,14031.0,14048.65161895752
philippines/family/F4,2024-10-01,10623.0,10613.867681503296
philippines/family/F4,2024-11-01,10623.0,10617.446098804474
philippines/family/F4,2024-12-01,10623.0,10628.993977546692
