unique_id,ds,y,deepar-robust-levels
india/family/F2A,2025-03-01,17167.0,17224.828
india/family/F2A,2025-04-01,17167.0,17210.578
india/family/F2A,2025-05-01,17167.0,17203.475
india/family/F2A,2025-06-01,17167.0,17182.773
india/family/F2A,2025-07-01,17410.0,17201.26
india/family/F2A,2025-08-01,17410.0,17363.986
india/family/F2A,2025-09-01,17410.0,17471.633
india/family/F2A,2025-10-01,17928.0,17468.527
india/family/F2A,2025-11-01,17928.0,17867.629
india/family/F2A,2025-12-01,17928.0,18088.938
india/family/F2A,2026-01-01,17928.0,18060.705
india/family/F2A,2026-02-01,17928.0,17977.371
india/family/F2A,2026-03-01,17928.0,17975.984
india/family/F2A,2026-04-01,17928.0,17998.219
india/family/F2A,2026-05-01,18110.0,17983.96
india/family/F2A,2026-06-01,18263.0,18144.166
india/family/F2A,2026-07-01,18263.0,18346.357
india/family/F2A,2026-08-01,18830.0,18369.11
india/family/F2A,2026-09-01,18861.0,18813.848
india/family/F2B,2024-10-01,15096.0,15106.656
india/family/F2B,2024-11-01,15096.0,15106.407
india/family/F2B,2024-12-01,15096.0,15105.484
india/family/F2B,2025-01-01,15117.0,15106.291
india/family/F2B,2025-02-01,15117.0,15122.379
india/family/F2B,2025-03-01,15117.0,15132.068
india/family/F2B,2025-04-01,15178.0,15134.883
india/family/F2B,2025-05-01,15178.0,15179.419
india/family/F2B,2025-06-01,15240.0,15201.375
india/family/F2B,2025-07-01,15263.0,15240.689
india/family/F2B,2025-08-01,15263.0,14954.043
india/family/F2B,2025-09-01,15263.0,14949.896
india/family/F2B,2025-10-01,15301.0,15269.984
india/family/F2B,2025-11-01,15310.0,15291.529
india/family/F2B,2025-12-01,15310.0,15333.695
india/family/F2B,2026-01-01,15310.0,15330.119
india/family/F2B,2026-02-01,15310.0,15324.084
india/family/F2B,2026-03-01,15310.0,15327.105
india/family/F2B,2026-04-01,15482.0,15328.941
india/family/F2B,2026-05-01,15482.0,15464.139
india/family/F2B,2026-06-01,15605.0,15531.426
india/family/F2B,2026-07-01,15666.0,15618.345
india/family/F2B,2026-08-01,15706.0,15705.475
india/family/F2B,2026-09-01,16304.0,15764.048
india/family/F3,2024-10-01,12874.0,12895.013
india/family/F3,2024-11-01,12888.0,12888.591
india/family/F3,2024-12-01,12888.0,12524.159
india/family/F3,2025-01-01,12965.0,12521.875
india/family/F3,2025-02-01,12965.0,12641.221
india/family/F3,2025-03-01,12965.0,12801.127
india/family/F3,2025-04-01,13239.0,12769.078
india/family/F3,2025-05-01,13239.0,12809.926
india/family/F3,2025-06-01,13321.0,12794.404
india/family/F3,2025-07-01,13361.0,12782.27
india/family/F3,2025-08-01,13361.0,13396.438
india/family/F3,2025-09-01,13361.0,13372.924
india/family/F3,2025-10-01,13399.0,13404.8
india/family/F3,2025-11-01,13399.0,13432.594
india/family/F3,2025-12-01,13399.0,13441.073
india/family/F3,2026-01-01,13399.0,13445.596
india/family/F3,2026-02-01,13399.0,13428.926
india/family/F3,2026-03-01,13399.0,13432.059
india/family/F3,2026-04-01,13504.0,13419.297
india/family/F3,2026-05-01,13559.0,13505.514
india/family/F3,2026-06-01,13559.0,13599.756
india/family/F3,2026-07-01,13619.0,13626.215
india/family/F3,2026-08-01,13649.0,13644.566
india/family/F3,2026-09-01,14539.0,13679.122
india/family/F4,2024-10-01,11382.0,11353.15
india/family/F4,2024-11-01,11389.0,11376.922
india/family/F4,2024-12-01,11389.0,11403.373
india/family/F4,2025-01-01,11420.0,11402.859
india/family/F4,2025-02-01,11420.0,11421.345
india/family/F4,2025-03-01,11420.0,11431.59
india/family/F4,2025-04-01,11488.0,11432.412
india/family/F4,2025-05-01,11488.0,11411.065
india/family/F4,2025-06-01,11488.0,11400.572
india/family/F4,2025-07-01,11511.0,11410.286
india/family/F4,2025-08-01,11627.0,11512.727
india/family/F4,2025-09-01,11627.0,11602.154
india/family/F4,2025-10-01,11627.0,11668.492
india/family/F4,2025-11-01,11627.0,11658.184
india/family/F4,2025-12-01,11627.0,11640.852
india/family/F4,2026-01-01,11627.0,11636.33
india/family/F4,2026-02-01,11627.0,11641.439
india/family/F4,2026-03-01,11627.0,11642.284
india/family/F4,2026-04-01,11627.0,11641.783
india/family/F4,2026-05-01,11627.0,11637.691
india/family/F4,2026-06-01,11627.0,11638.889
india/family/F4,2026-07-01,11627.0,11636.883
india/family/F4,2026-08-01,11627.0,11635.791
india/family/F4,2026-09-01,11627.0,11637.162
mexico/employment/EB3,2024-10-01,17485.0,17070.67
mexico/employment/EB3,2024-11-01,17485.0,17278.383
mexico/employment/EB3,2024-12-01,17485.0,17511.512
mexico/employment/EB3,2025-01-01,17501.0,17574.13
mexico/employment/EB3,2025-02-01,17501.0,17548.06
mexico/employment/EB3,2025-03-01,17501.0,17509.848
mexico/employment/EB3,2025-04-01,17532.0,17515.227
mexico/employment/EB3,2025-05-01,17532.0,17531.72
mexico/employment/EB3,2025-06-01,17570.0,17546.012
mexico/employment/EB3,2025-07-01,17622.0,17579.854
mexico/employment/EB3,2025-08-01,17622.0,17635.328
mexico/employment/EB3,2025-09-01,17622.0,17654.41
mexico/employment/EB3,2025-10-01,17622.0,17646.16
mexico/employment/EB3,2025-11-01,17622.0,17634.455
mexico/employment/EB3,2025-12-01,17636.0,17636.367
mexico/employment/EB3,2026-01-01,17643.0,17649.22
mexico/employment/EB3,2026-02-01,17683.0,17664.7
mexico/employment/EB3,2026-03-01,17805.0,17692.176
mexico/employment/EB3,2026-04-01,18049.0,17806.014
mexico/employment/EB3,2026-05-01,18049.0,18037.238
mexico/employment/EB3,2026-06-01,18049.0,18126.629
mexico/employment/EB3,2026-07-01,18110.0,18115.191
mexico/employment/EB3,2026-08-01,18141.0,18114.496
mexico/employment/EB3,2026-09-01,18141.0,18146.664
mexico/employment/EB3_OW,2024-10-01,16771.0,16795.3
mexico/employment/EB3_OW,2024-11-01,16771.0,16775.17
mexico/employment/EB3_OW,2024-12-01,16771.0,16781.463
mexico/employment/EB3_OW,2025-01-01,16778.0,16783.598
mexico/employment/EB3_OW,2025-02-01,16778.0,16782.383
mexico/employment/EB3_OW,2025-03-01,16833.0,16790.162
mexico/employment/EB3_OW,2025-04-01,16943.0,16832.426
mexico/employment/EB3_OW,2025-05-01,16943.0,16937.2
mexico/employment/EB3_OW,2025-06-01,16974.0,16986.562
mexico/employment/EB3_OW,2025-07-01,16990.0,16994.19
mexico/employment/EB3_OW,2025-08-01,16990.0,17009.188
mexico/employment/EB3_OW,2025-09-01,16990.0,17007.29
mexico/employment/EB3_OW,2025-10-01,16997.0,17003.953
mexico/employment/EB3_OW,2025-11-01,16997.0,17012.32
mexico/employment/EB3_OW,2025-12-01,17014.0,17019.846
mexico/employment/EB3_OW,2026-01-01,17045.0,17031.83
mexico/employment/EB3_OW,2026-02-01,17045.0,17061.65
mexico/employment/EB3_OW,2026-03-01,17106.0,17074.574
mexico/employment/EB3_OW,2026-04-01,17106.0,17119.555
mexico/employment/EB3_OW,2026-05-01,17198.0,17134.48
mexico/employment/EB3_OW,2026-06-01,17198.0,17204.004
mexico/employment/EB3_OW,2026-07-01,17226.0,17240.299
mexico/employment/EB3_OW,2026-08-01,17257.0,17255.21
mexico/employment/EB3_OW,2026-09-01,17257.0,17279.367
mexico/employment/EB4,2024-10-01,16802.0,16823.607
mexico/employment/EB4,2024-11-01,16802.0,16818.475
mexico/employment/EB4,2024-12-01,16802.0,16830.732
mexico/employment/EB4,2025-01-01,16802.0,16828.691
mexico/employment/EB4,2025-02-01,16802.0,16826.297
mexico/employment/EB4,2025-03-01,16283.0,16832.191
mexico/employment/EB4,2025-04-01,16283.0,16429.785
mexico/employment/EB4,2025-05-01,16283.0,16278.578
mexico/employment/EB4,2025-06-01,16283.0,16316.102
mexico/employment/EB4,2025-07-01,16283.0,16366.949
mexico/employment/EB4,2025-08-01,16283.0,16362.6045
mexico/employment/EB4,2025-09-01,16283.0,16391.402
mexico/employment/EB4,2025-10-01,16618.0,16302.743
mexico/employment/EB4,2025-11-01,16618.0,16517.88
mexico/employment/EB4,2025-12-01,16680.0,16655.719
mexico/employment/EB4,2026-01-01,16802.0,16721.207
mexico/employment/EB4,2026-02-01,16802.0,16818.945
mexico/employment/EB4,2026-03-01,16997.0,16858.25
mexico/employment/EB4,2026-04-01,17362.0,17017.998
mexico/employment/EB4,2026-05-01,17362.0,17392.068
mexico/employment/EB4,2026-06-01,17362.0,17523.389
mexico/employment/EB4,2026-07-01,17424.0,17464.246
mexico/employment/EB4,2026-08-01,17454.0,17451.281
mexico/employment/EB4,2026-09-01,17515.0,17504.316
mexico/employment/EB4_RW,2024-10-01,16802.0,16845.473
mexico/employment/EB4_RW,2024-11-01,16802.0,16823.146
mexico/employment/EB4_RW,2024-12-01,16802.0,16814.773
mexico/employment/EB4_RW,2025-01-01,16802.0,16823.63
mexico/employment/EB4_RW,2025-02-01,16802.0,16831.629
mexico/employment/EB4_RW,2025-03-01,16283.0,16823.344
mexico/employment/EB4_RW,2025-04-01,16283.0,16430.84
mexico/employment/EB4_RW,2025-05-01,16283.0,16302.076
mexico/employment/EB4_RW,2025-06-01,16283.0,16322.124
mexico/employment/EB4_RW,2025-07-01,16283.0,16406.246
mexico/employment/EB4_RW,2025-08-01,16283.0,16372.71
mexico/employment/EB4_RW,2025-09-01,16283.0,16324.237
mexico/employment/EB4_RW,2025-10-01,16283.0,16298.646
mexico/employment/EB4_RW,2025-11-01,16283.0,16278.951
mexico/employment/EB4_RW,2025-12-01,16680.0,16281.593
mexico/employment/EB4_RW,2026-01-01,16802.0,16602.121
mexico/employment/EB4_RW,2026-02-01,16802.0,16868.506
mexico/employment/EB4_RW,2026-03-01,16997.0,16914.668
mexico/employment/EB4_RW,2026-04-01,17362.0,17015.34
mexico/employment/EB4_RW,2026-05-01,17362.0,17392.914
mexico/employment/EB4_RW,2026-06-01,17362.0,17548.213
mexico/employment/EB4_RW,2026-07-01,17424.0,17481.191
mexico/employment/EB4_RW,2026-08-01,17454.0,17478.473
mexico/employment/EB4_RW,2026-09-01,17515.0,17500.668
mexico/family/F1,2024-10-01,10227.0,10033.815
mexico/family/F1,2024-11-01,10918.0,10216.369
mexico/family/F1,2024-12-01,10918.0,10691.484
mexico/family/F1,2025-01-01,10918.0,10899.668
mexico/family/F1,2025-02-01,10918.0,10847.786
mexico/family/F1,2025-03-01,10918.0,10872.07
mexico/family/F1,2025-04-01,10958.0,10845.046
mexico/family/F1,2025-05-01,11069.0,10845.117
mexico/family/F1,2025-06-01,11069.0,10797.582
mexico/family/F1,2025-07-01,11069.0,10705.283
mexico/family/F1,2025-08-01,11069.0,10755.441
mexico/family/F1,2025-09-01,11069.0,10927.441
mexico/family/F1,2025-10-01,11283.0,10961.479
mexico/family/F1,2025-11-01,11283.0,10868.133
mexico/family/F1,2025-12-01,11382.0,11172.389
mexico/family/F1,2026-01-01,11566.0,11380.893
mexico/family/F1,2026-02-01,11678.0,11608.271
mexico/family/F1,2026-03-01,11678.0,11765.26
mexico/family/F1,2026-04-01,11733.0,11794.276
mexico/family/F1,2026-05-01,11914.0,11822.449
mexico/family/F1,2026-06-01,11999.0,11957.869
mexico/family/F1,2026-07-01,11999.0,12078.028
mexico/family/F1,2026-08-01,12022.0,12116.1875
mexico/family/F1,2026-09-01,12053.0,12087.883
mexico/family/F2A,2024-10-01,16868.0,16895.55
mexico/family/F2A,2024-11-01,16906.0,16892.176
mexico/family/F2A,2024-12-01,16906.0,16965.168
mexico/family/F2A,2025-01-01,16936.0,16984.266
mexico/family/F2A,2025-02-01,16936.0,16949.89
mexico/family/F2A,2025-03-01,16936.0,16971.98
mexico/family/F2A,2025-04-01,16936.0,16992.205
mexico/family/F2A,2025-05-01,16936.0,16967.879
mexico/family/F2A,2025-06-01,16936.0,16960.006
mexico/family/F2A,2025-07-01,17198.0,16968.57
mexico/family/F2A,2025-08-01,17198.0,17174.428
mexico/family/F2A,2025-09-01,17198.0,17269.0
mexico/family/F2A,2025-10-01,17563.0,17256.227
mexico/family/F2A,2025-11-01,17563.0,17540.201
mexico/family/F2A,2025-12-01,17563.0,17679.29
mexico/family/F2A,2026-01-01,17563.0,17653.508
mexico/family/F2A,2026-02-01,17563.0,17617.58
mexico/family/F2A,2026-03-01,17563.0,17591.475
mexico/family/F2A,2026-04-01,17563.0,17590.266
mexico/family/F2A,2026-05-01,17744.0,17607.553
mexico/family/F2A,2026-06-01,17897.0,17744.312
mexico/family/F2A,2026-07-01,17897.0,17945.006
mexico/family/F2A,2026-08-01,18465.0,18004.008
mexico/family/F2A,2026-09-01,18496.0,18392.238
mexico/family/F2B,2024-10-01,10972.0,10781.558
mexico/family/F2B,2024-11-01,11139.0,10908.508
mexico/family/F2B,2024-12-01,11139.0,10955.262
mexico/family/F2B,2025-01-01,11139.0,11000.42
mexico/family/F2B,2025-02-01,11139.0,11040.885
mexico/family/F2B,2025-03-01,11139.0,11066.142
mexico/family/F2B,2025-04-01,11323.0,11019.469
mexico/family/F2B,2025-05-01,11323.0,11342.295
mexico/family/F2B,2025-06-01,11323.0,11418.394
mexico/family/F2B,2025-07-01,11688.0,11385.471
mexico/family/F2B,2025-08-01,11688.0,11657.564
mexico/family/F2B,2025-09-01,11778.0,11804.014
mexico/family/F2B,2025-10-01,12036.0,11866.955
mexico/family/F2B,2025-11-01,12036.0,12064.137
mexico/family/F2B,2025-12-01,12188.0,12158.231
mexico/family/F2B,2026-01-01,12372.0,12279.314
mexico/family/F2B,2026-02-01,12464.0,12485.561
mexico/family/F2B,2026-03-01,12464.0,12602.576
mexico/family/F2B,2026-04-01,12464.0,12594.004
mexico/family/F2B,2026-05-01,12464.0,12550.676
mexico/family/F2B,2026-06-01,12464.0,12514.371
mexico/family/F2B,2026-07-01,12464.0,12515.953
mexico/family/F2B,2026-08-01,12464.0,12526.715
mexico/family/F2B,2026-09-01,12464.0,12527.57
mexico/family/F3,2024-10-01,9365.0,8904.791
mexico/family/F3,2024-11-01,9426.0,8910.828
mexico/family/F3,2024-12-01,9426.0,8960.786
mexico/family/F3,2025-01-01,9457.0,8910.824
mexico/family/F3,2025-02-01,9457.0,9346.28
mexico/family/F3,2025-03-01,9457.0,9332.139
mexico/family/F3,2025-04-01,9511.0,9173.508
mexico/family/F3,2025-05-01,9511.0,9501.219
mexico/family/F3,2025-06-01,9511.0,9500.447
mexico/family/F3,2025-07-01,9528.0,9498.582
mexico/family/F3,2025-08-01,9528.0,9564.047
mexico/family/F3,2025-09-01,9528.0,9569.508
mexico/family/F3,2025-10-01,9601.0,9564.582
mexico/family/F3,2025-11-01,9617.0,9639.6875
mexico/family/F3,2025-12-01,9617.0,9650.527
mexico/family/F3,2026-01-01,9617.0,9669.551
mexico/family/F3,2026-02-01,9617.0,9649.396
mexico/family/F3,2026-03-01,9617.0,9645.811
mexico/family/F3,2026-04-01,9617.0,9640.842
mexico/family/F3,2026-05-01,9617.0,9644.566
mexico/family/F3,2026-06-01,9617.0,9640.574
mexico/family/F3,2026-07-01,9648.0,9633.08
mexico/family/F3,2026-08-01,9678.0,9651.27
mexico/family/F3,2026-09-01,9678.0,9688.434
mexico/family/F4,2024-10-01,9549.0,9540.176
mexico/family/F4,2024-11-01,9556.0,9558.363
mexico/family/F4,2024-12-01,9556.0,9571.453
mexico/family/F4,2025-01-01,9556.0,9570.018
mexico/family/F4,2025-02-01,9556.0,9565.252
mexico/family/F4,2025-03-01,9556.0,9565.556
mexico/family/F4,2025-04-01,9570.0,9568.658
mexico/family/F4,2025-05-01,9570.0,9577.777
mexico/family/F4,2025-06-01,9570.0,9584.812
mexico/family/F4,2025-07-01,9570.0,9583.365
mexico/family/F4,2025-08-01,9570.0,9581.334
mexico/family/F4,2025-09-01,9570.0,9578.94
mexico/family/F4,2025-10-01,9594.0,9580.427
mexico/family/F4,2025-11-01,9594.0,9599.947
mexico/family/F4,2025-12-01,9594.0,9606.934
mexico/family/F4,2026-01-01,9594.0,9601.951
mexico/family/F4,2026-02-01,9594.0,9598.907
mexico/family/F4,2026-03-01,9594.0,9597.105
mexico/family/F4,2026-04-01,9594.0,9598.393
mexico/family/F4,2026-05-01,9594.0,9597.668
mexico/family/F4,2026-06-01,9594.0,9597.239
mexico/family/F4,2026-07-01,9594.0,9598.52
mexico/family/F4,2026-08-01,9594.0,9596.717
mexico/family/F4,2026-09-01,9594.0,9596.797
philippines/employment/EB3,2024-10-01,17485.0,17073.586
philippines/employment/EB3,2024-11-01,17485.0,17266.623
philippines/employment/EB3,2024-12-01,17485.0,17517.395
philippines/employment/EB3,2025-01-01,17501.0,17582.795
philippines/employment/EB3,2025-02-01,17501.0,17554.21
philippines/employment/EB3,2025-03-01,17501.0,17510.922
philippines/employment/EB3,2025-04-01,17532.0,17521.602
philippines/employment/EB3,2025-05-01,17532.0,17525.008
philippines/employment/EB3,2025-06-01,17570.0,17543.516
philippines/employment/EB3,2025-07-01,17570.0,17576.36
philippines/employment/EB3,2025-08-01,17570.0,17585.68
philippines/employment/EB3,2025-09-01,17570.0,17585.28
philippines/employment/EB3,2025-10-01,17622.0,17582.73
philippines/employment/EB3,2025-11-01,17622.0,17619.91
philippines/employment/EB3,2025-12-01,17636.0,17643.379
philippines/employment/EB3,2026-01-01,17643.0,17651.371
philippines/employment/EB3,2026-02-01,17683.0,17660.035
philippines/employment/EB3,2026-03-01,17744.0,17692.678
philippines/employment/EB3,2026-04-01,17744.0,17759.059
philippines/employment/EB3,2026-05-01,17744.0,17777.459
philippines/employment/EB3,2026-06-01,17744.0,17762.844
philippines/employment/EB3,2026-07-01,17744.0,17756.95
philippines/employment/EB3,2026-08-01,17744.0,17754.979
philippines/employment/EB3,2026-09-01,17744.0,17757.889
philippines/employment/EB3_OW,2024-10-01,16771.0,16559.05
philippines/employment/EB3_OW,2024-11-01,16771.0,16729.629
philippines/employment/EB3_OW,2024-12-01,16771.0,16827.908
philippines/employment/EB3_OW,2025-01-01,16778.0,16812.566
philippines/employment/EB3_OW,2025-02-01,16778.0,16788.252
philippines/employment/EB3_OW,2025-03-01,16816.0,16792.777
philippines/employment/EB3_OW,2025-04-01,16943.0,16830.36
philippines/employment/EB3_OW,2025-05-01,16943.0,16948.469
philippines/employment/EB3_OW,2025-06-01,16974.0,17002.39
philippines/employment/EB3_OW,2025-07-01,16990.0,17003.148
philippines/employment/EB3_OW,2025-08-01,16990.0,17012.05
philippines/employment/EB3_OW,2025-09-01,16990.0,17017.727
philippines/employment/EB3_OW,2025-10-01,16997.0,17012.434
philippines/employment/EB3_OW,2025-11-01,16997.0,17018.744
philippines/employment/EB3_OW,2025-12-01,17014.0,17020.186
philippines/employment/EB3_OW,2026-01-01,17045.0,17033.887
philippines/employment/EB3_OW,2026-02-01,17045.0,17071.77
philippines/employment/EB3_OW,2026-03-01,17106.0,17069.984
philippines/employment/EB3_OW,2026-04-01,17106.0,17114.809
philippines/employment/EB3_OW,2026-05-01,17106.0,17135.85
philippines/employment/EB3_OW,2026-06-01,17106.0,17124.754
philippines/employment/EB3_OW,2026-07-01,17136.0,17124.793
philippines/employment/EB3_OW,2026-08-01,17136.0,17153.594
philippines/employment/EB3_OW,2026-09-01,17136.0,17161.55
philippines/family/F1,2024-10-01,13574.0,13574.0205
philippines/family/F1,2024-11-01,13574.0,13574.027
philippines/family/F1,2024-12-01,13574.0,13574.039
philippines/family/F1,2025-01-01,13581.0,13574.053
philippines/family/F1,2025-02-01,13581.0,13577.445
philippines/family/F1,2025-03-01,13581.0,13580.507
philippines/family/F1,2025-04-01,13710.0,13582.021
philippines/family/F1,2025-05-01,13710.0,13645.44
philippines/family/F1,2025-06-01,13710.0,13704.117
philippines/family/F1,2025-07-01,13710.0,13727.114
philippines/family/F1,2025-08-01,13710.0,13720.178
philippines/family/F1,2025-09-01,13710.0,13712.726
philippines/family/F1,2025-10-01,13901.0,13714.061
philippines/family/F1,2025-11-01,13901.0,13836.183
philippines/family/F1,2025-12-01,13901.0,13915.604
philippines/family/F1,2026-01-01,13939.0,13932.243
philippines/family/F1,2026-02-01,13939.0,13951.453
philippines/family/F1,2026-03-01,13939.0,13950.432
philippines/family/F1,2026-04-01,14000.0,13960.634
philippines/family/F1,2026-05-01,14000.0,14004.213
philippines/family/F1,2026-06-01,14000.0,14034.233
philippines/family/F1,2026-07-01,14000.0,14018.971
philippines/family/F1,2026-08-01,14000.0,13633.035
philippines/family/F1,2026-09-01,14000.0,13638.285
philippines/family/F2A,2024-10-01,17127.0,17218.426
philippines/family/F2A,2024-11-01,17167.0,17187.584
philippines/family/F2A,2024-12-01,17167.0,17206.53
philippines/family/F2A,2025-01-01,17167.0,17208.555
philippines/family/F2A,2025-02-01,17167.0,17223.383
philippines/family/F2A,2025-03-01,17167.0,17196.91
philippines/family/F2A,2025-04-01,17167.0,17193.965
philippines/family/F2A,2025-05-01,17167.0,17204.258
philippines/family/F2A,2025-06-01,17167.0,17194.602
philippines/family/F2A,2025-07-01,17410.0,17185.535
philippines/family/F2A,2025-08-01,17410.0,17379.719
philippines/family/F2A,2025-09-01,17410.0,17471.26
philippines/family/F2A,2025-10-01,17928.0,17467.006
philippines/family/F2A,2025-11-01,17928.0,17869.799
philippines/family/F2A,2025-12-01,17928.0,18083.664
philippines/family/F2A,2026-01-01,17928.0,18065.244
philippines/family/F2A,2026-02-01,17928.0,17988.8
philippines/family/F2A,2026-03-01,17928.0,17983.484
philippines/family/F2A,2026-04-01,17928.0,17980.43
philippines/family/F2A,2026-05-01,18110.0,17977.191
philippines/family/F2A,2026-06-01,18263.0,18135.734
philippines/family/F2A,2026-07-01,18263.0,18328.781
philippines/family/F2A,2026-08-01,18830.0,18374.523
philippines/family/F2A,2026-09-01,18861.0,18818.219
philippines/family/F2B,2024-10-01,13443.0,13443.114
philippines/family/F2B,2024-11-01,13443.0,13443.006
philippines/family/F2B,2024-12-01,13443.0,13443.094
philippines/family/F2B,2025-01-01,13443.0,13443.068
philippines/family/F2B,2025-02-01,13443.0,13443.043
philippines/family/F2B,2025-03-01,13443.0,13443.001
philippines/family/F2B,2025-04-01,13535.0,13443.008
philippines/family/F2B,2025-05-01,13552.0,13488.436
philippines/family/F2B,2025-06-01,13552.0,13538.172
philippines/family/F2B,2025-07-01,13619.0,13565.053
philippines/family/F2B,2025-08-01,13619.0,13604.725
philippines/family/F2B,2025-09-01,13635.0,13626.838
philippines/family/F2B,2025-10-01,13788.0,13644.932
philippines/family/F2B,2025-11-01,13788.0,13738.686
philippines/family/F2B,2025-12-01,13795.0,13810.196
philippines/family/F2B,2026-01-01,13870.0,13823.652
philippines/family/F2B,2026-02-01,13870.0,13862.496
philippines/family/F2B,2026-03-01,13870.0,13892.543
philippines/family/F2B,2026-04-01,13977.0,13900.545
philippines/family/F2B,2026-05-01,13977.0,13972.082
philippines/family/F2B,2026-06-01,13977.0,14015.828
philippines/family/F2B,2026-07-01,14014.0,14013.908
philippines/family/F2B,2026-08-01,14031.0,14031.083
philippines/family/F2B,2026-09-01,14031.0,14049.331
philippines/family/F3,2024-10-01,10112.0,10117.457
philippines/family/F3,2024-11-01,10112.0,10114.154
philippines/family/F3,2024-12-01,10112.0,10116.182
philippines/family/F3,2025-01-01,10173.0,10113.855
philippines/family/F3,2025-02-01,10173.0,10162.109
philippines/family/F3,2025-03-01,10248.0,10185.285
philippines/family/F3,2025-04-01,10307.0,10236.197
philippines/family/F3,2025-05-01,10491.0,10288.964
philippines/family/F3,2025-06-01,10491.0,10427.007
philippines/family/F3,2025-07-01,10561.0,10508.4
philippines/family/F3,2025-08-01,10561.0,10579.057
philippines/family/F3,2025-09-01,10713.0,10586.48
philippines/family/F3,2025-10-01,10857.0,10682.229
philippines/family/F3,2025-11-01,10857.0,10860.673
philippines/family/F3,2025-12-01,10897.0,10499.781
philippines/family/F3,2026-01-01,11017.0,10698.227
philippines/family/F3,2026-02-01,11017.0,10788.03
philippines/family/F3,2026-03-01,11017.0,10805.146
philippines/family/F3,2026-04-01,11139.0,10788.64
philippines/family/F3,2026-05-01,11283.0,10740.689
philippines/family/F3,2026-06-01,11283.0,10835.31
philippines/family/F3,2026-07-01,11375.0,10820.256
philippines/family/F3,2026-08-01,11375.0,11290.561
philippines/family/F3,2026-09-01,11375.0,11236.367
philippines/family/F4,2024-10-01,10623.0,10650.457
philippines/family/F4,2024-11-01,10623.0,10636.328
philippines/family/F4,2024-12-01,10623.0,10647.257
philippines/family/F4,2025-01-01,10713.0,10637.916
philippines/family/F4,2025-02-01,10713.0,10734.119
philippines/family/F4,2025-03-01,10880.0,10757.712
philippines/family/F4,2025-04-01,10958.0,10872.999
philippines/family/F4,2025-05-01,11109.0,10990.578
philippines/family/F4,2025-06-01,11109.0,11142.061
philippines/family/F4,2025-07-01,11323.0,11191.589
philippines/family/F4,2025-08-01,11323.0,10528.825
philippines/family/F4,2025-09-01,11323.0,10599.068
philippines/family/F4,2025-10-01,11403.0,11397.948
philippines/family/F4,2025-11-01,11403.0,11420.714
philippines/family/F4,2025-12-01,11518.0,11465.145
philippines/family/F4,2026-01-01,11525.0,11550.736
philippines/family/F4,2026-02-01,11525.0,11597.818
philippines/family/F4,2026-03-01,11566.0,11585.113
philippines/family/F4,2026-04-01,11719.0,11610.887
philippines/family/F4,2026-05-01,11883.0,11761.5625
philippines/family/F4,2026-06-01,11883.0,11951.075
philippines/family/F4,2026-07-01,11900.0,11982.884
philippines/family/F4,2026-08-01,11900.0,11967.611
philippines/family/F4,2026-09-01,11921.0,11959.42
