unique_id,ds,y,deepar-robust-levels
mexico/family/F2B,2024-10-01,10972.0,10804.867
mexico/family/F2B,2024-11-01,11139.0,10908.473
mexico/family/F2B,2024-12-01,11139.0,11084.051
mexico/family/F2B,2025-01-01,11139.0,11055.416
mexico/family/F2B,2025-02-01,11139.0,11123.713
mexico/family/F2B,2025-03-01,11139.0,11119.209
mexico/family/F2B,2025-04-01,11323.0,11206.77
mexico/family/F2B,2025-05-01,11323.0,11362.936
mexico/family/F2B,2025-06-01,11323.0,11412.542
mexico/family/F2B,2025-07-01,11688.0,11358.217
mexico/family/F2B,2025-08-01,11688.0,11733.929
mexico/family/F2B,2025-09-01,11778.0,11831.144
mexico/family/F2B,2025-10-01,12036.0,11856.162
mexico/family/F2B,2025-11-01,12036.0,12106.023
mexico/family/F2B,2025-12-01,12188.0,12162.873
mexico/family/F2B,2026-01-01,12372.0,12259.753
mexico/family/F2B,2026-02-01,12464.0,12473.551
mexico/family/F2B,2026-03-01,12464.0,12578.518
mexico/family/F2B,2026-04-01,12464.0,12541.663
mexico/family/F2B,2026-05-01,12464.0,12520.556
mexico/family/F2B,2026-06-01,12464.0,12525.193
mexico/family/F2B,2026-07-01,12464.0,12541.81
mexico/family/F2B,2026-08-01,12464.0,12515.693
mexico/family/F2B,2026-09-01,12464.0,12515.166
mexico/family/F3,2024-10-01,9365.0,8991.79
mexico/family/F3,2024-11-01,9426.0,8893.24
mexico/family/F3,2024-12-01,9426.0,8883.805
mexico/family/F3,2025-01-01,9457.0,8888.051
mexico/family/F3,2025-02-01,9457.0,9376.2
mexico/family/F3,2025-03-01,9457.0,9285.714
mexico/family/F3,2025-04-01,9511.0,9305.752
mexico/family/F3,2025-05-01,9511.0,9495.068
mexico/family/F3,2025-06-01,9511.0,9518.48
mexico/family/F3,2025-07-01,9528.0,9518.521
mexico/family/F3,2025-08-01,9528.0,9560.307
mexico/family/F3,2025-09-01,9528.0,9560.445
mexico/family/F3,2025-10-01,9601.0,9562.477
mexico/family/F3,2025-11-01,9617.0,9646.875
mexico/family/F3,2025-12-01,9617.0,9648.434
mexico/family/F3,2026-01-01,9617.0,9660.047
mexico/family/F3,2026-02-01,9617.0,9631.307
mexico/family/F3,2026-03-01,9617.0,9645.049
mexico/family/F3,2026-04-01,9617.0,9647.574
mexico/family/F3,2026-05-01,9617.0,9634.488
mexico/family/F3,2026-06-01,9617.0,9635.396
mexico/family/F3,2026-07-01,9648.0,9634.745
mexico/family/F3,2026-08-01,9678.0,9659.242
mexico/family/F3,2026-09-01,9678.0,9696.453
mexico/family/F4,2024-10-01,9549.0,9545.701
mexico/family/F4,2024-11-01,9556.0,9559.859
mexico/family/F4,2024-12-01,9556.0,9566.807
mexico/family/F4,2025-01-01,9556.0,9564.925
mexico/family/F4,2025-02-01,9556.0,9562.703
mexico/family/F4,2025-03-01,9556.0,9568.284
mexico/family/F4,2025-04-01,9570.0,9565.168
mexico/family/F4,2025-05-01,9570.0,9579.525
mexico/family/F4,2025-06-01,9570.0,9581.578
mexico/family/F4,2025-07-01,9570.0,9579.4375
mexico/family/F4,2025-08-01,9570.0,9577.5625
mexico/family/F4,2025-09-01,9570.0,9580.822
mexico/family/F4,2025-10-01,9594.0,9576.477
mexico/family/F4,2025-11-01,9594.0,9598.619
mexico/family/F4,2025-12-01,9594.0,9604.83
mexico/family/F4,2026-01-01,9594.0,9597.863
mexico/family/F4,2026-02-01,9594.0,9598.225
mexico/family/F4,2026-03-01,9594.0,9598.132
mexico/family/F4,2026-04-01,9594.0,9598.086
mexico/family/F4,2026-05-01,9594.0,9596.33
mexico/family/F4,2026-06-01,9594.0,9596.161
mexico/family/F4,2026-07-01,9594.0,9597.08
mexico/family/F4,2026-08-01,9594.0,9596.566
mexico/family/F4,2026-09-01,9594.0,9596.068
philippines/employment/EB3,2024-10-01,17485.0,17009.148
philippines/employment/EB3,2024-11-01,17485.0,17331.602
philippines/employment/EB3,2024-12-01,17485.0,17567.992
philippines/employment/EB3,2025-01-01,17501.0,17523.938
philippines/employment/EB3,2025-02-01,17501.0,17493.457
philippines/employment/EB3,2025-03-01,17501.0,17498.395
philippines/employment/EB3,2025-04-01,17532.0,17503.34
philippines/employment/EB3,2025-05-01,17532.0,17542.93
philippines/employment/EB3,2025-06-01,17570.0,17549.898
philippines/employment/EB3,2025-07-01,17570.0,17582.496
philippines/employment/EB3,2025-08-01,17570.0,17587.035
philippines/employment/EB3,2025-09-01,17570.0,17577.496
philippines/employment/EB3,2025-10-01,17622.0,17582.848
philippines/employment/EB3,2025-11-01,17622.0,17636.156
philippines/employment/EB3,2025-12-01,17636.0,17642.895
philippines/employment/EB3,2026-01-01,17643.0,17649.746
philippines/employment/EB3,2026-02-01,17683.0,17657.492
philippines/employment/EB3,2026-03-01,17744.0,17694.973
philippines/employment/EB3,2026-04-01,17744.0,17764.992
philippines/employment/EB3,2026-05-01,17744.0,17765.693
philippines/employment/EB3,2026-06-01,17744.0,17755.203
philippines/employment/EB3,2026-07-01,17744.0,17761.607
philippines/employment/EB3,2026-08-01,17744.0,17758.5
philippines/employment/EB3,2026-09-01,17744.0,17757.96
philippines/employment/EB3_OW,2024-10-01,16771.0,16561.797
philippines/employment/EB3_OW,2024-11-01,16771.0,16765.355
philippines/employment/EB3_OW,2024-12-01,16771.0,16819.895
philippines/employment/EB3_OW,2025-01-01,16778.0,16793.113
philippines/employment/EB3_OW,2025-02-01,16778.0,16790.742
philippines/employment/EB3_OW,2025-03-01,16816.0,16798.484
philippines/employment/EB3_OW,2025-04-01,16943.0,16839.492
philippines/employment/EB3_OW,2025-05-01,16943.0,16965.508
philippines/employment/EB3_OW,2025-06-01,16974.0,16984.77
philippines/employment/EB3_OW,2025-07-01,16990.0,16996.809
philippines/employment/EB3_OW,2025-08-01,16990.0,17008.441
philippines/employment/EB3_OW,2025-09-01,16990.0,17015.316
philippines/employment/EB3_OW,2025-10-01,16997.0,17012.254
philippines/employment/EB3_OW,2025-11-01,16997.0,17020.938
philippines/employment/EB3_OW,2025-12-01,17014.0,17013.994
philippines/employment/EB3_OW,2026-01-01,17045.0,17032.04
philippines/employment/EB3_OW,2026-02-01,17045.0,17062.428
philippines/employment/EB3_OW,2026-03-01,17106.0,17070.75
philippines/employment/EB3_OW,2026-04-01,17106.0,17122.346
philippines/employment/EB3_OW,2026-05-01,17106.0,17133.494
philippines/employment/EB3_OW,2026-06-01,17106.0,17125.078
philippines/employment/EB3_OW,2026-07-01,17136.0,17124.693
philippines/employment/EB3_OW,2026-08-01,17136.0,17156.547
philippines/employment/EB3_OW,2026-09-01,17136.0,17159.762
philippines/family/F2A,2024-10-01,17127.0,17135.418
philippines/family/F2A,2024-11-01,17167.0,17158.54
philippines/family/F2A,2024-12-01,17167.0,17185.941
philippines/family/F2A,2025-01-01,17167.0,17194.438
philippines/family/F2A,2025-02-01,17167.0,17176.06
philippines/family/F2A,2025-03-01,17167.0,17180.033
philippines/family/F2A,2025-04-01,17167.0,17190.549
philippines/family/F2A,2025-05-01,17167.0,17187.352
philippines/family/F2A,2025-06-01,17167.0,17181.512
philippines/family/F2A,2025-07-01,17410.0,17196.773
philippines/family/F2A,2025-08-01,17410.0,17422.486
philippines/family/F2A,2025-09-01,17410.0,17465.332
philippines/family/F2A,2025-10-01,17928.0,17421.775
philippines/family/F2A,2025-11-01,17928.0,17933.832
philippines/family/F2A,2025-12-01,17928.0,18073.445
philippines/family/F2A,2026-01-01,17928.0,18007.57
philippines/family/F2A,2026-02-01,17928.0,17965.988
philippines/family/F2A,2026-03-01,17928.0,17999.895
philippines/family/F2A,2026-04-01,17928.0,17967.312
philippines/family/F2A,2026-05-01,18110.0,17968.32
philippines/family/F2A,2026-06-01,18263.0,18150.715
philippines/family/F2A,2026-07-01,18263.0,18331.586
philippines/family/F2A,2026-08-01,18830.0,18337.963
philippines/family/F2A,2026-09-01,18861.0,18852.6
philippines/family/F3,2024-10-01,10112.0,10117.192
philippines/family/F3,2024-11-01,10112.0,10116.789
philippines/family/F3,2024-12-01,10112.0,10117.004
philippines/family/F3,2025-01-01,10173.0,10116.896
philippines/family/F3,2025-02-01,10173.0,10165.708
philippines/family/F3,2025-03-01,10248.0,10185.67
philippines/family/F3,2025-04-01,10307.0,10241.543
philippines/family/F3,2025-05-01,10491.0,10305.119
philippines/family/F3,2025-06-01,10491.0,10430.156
philippines/family/F3,2025-07-01,10561.0,10510.898
philippines/family/F3,2025-08-01,10561.0,10563.432
philippines/family/F3,2025-09-01,10713.0,10590.396
philippines/family/F3,2025-10-01,10857.0,10699.383
philippines/family/F3,2025-11-01,10857.0,10859.104
philippines/family/F3,2025-12-01,10897.0,10529.891
philippines/family/F3,2026-01-01,11017.0,10699.321
philippines/family/F3,2026-02-01,11017.0,10824.729
philippines/family/F3,2026-03-01,11017.0,10851.83
philippines/family/F3,2026-04-01,11139.0,10826.2705
philippines/family/F3,2026-05-01,11283.0,10880.488
philippines/family/F3,2026-06-01,11283.0,10793.854
philippines/family/F3,2026-07-01,11375.0,10882.486
philippines/family/F3,2026-08-01,11375.0,11279.629
philippines/family/F3,2026-09-01,11375.0,11258.709
